watch,combination,risk,dist,samples,meanRSS,maxRSS,minRSS,rangeRSS
31,RL,1,100,4,-71.75,-70,-76,6
31,RL,1,100,10,-72.3,-69,-76,7
31,RL,1,100,8,-72,-69,-76,7
31,RL,1,100,10,-73.1,-69,-78,9
31,RL,0,100,2,-79.5,-76,-83,7
31,RL,0,100,2,-71,-71,-71,0
31,RL,1,100,4,-68,-66,-70,4
31,RL,0,100,1,-70,-70,-70,0
31,RL,1,100,9,-74.2222222222222,-70,-82,12
31,RL,1,100,4,-83.75,-81,-86,5
31,RL,1,100,5,-70,-67,-78,11
31,RL,1,100,8,-76.625,-68,-85,17
31,RL,1,100,6,-80.5,-75,-85,10
31,RL,1,100,4,-80.75,-75,-85,10
31,RL,1,100,7,-81.4285714285714,-76,-85,9
31,RL,1,100,4,-77,-76,-78,2
31,RL,1,100,5,-73,-72,-76,4
31,RL,1,100,10,-71.4,-69,-72,3
31,RL,1,100,9,-71.1111111111111,-69,-75,6
31,RL,1,100,7,-79.8571428571429,-70,-87,17
31,RL,1,100,6,-82.8333333333333,-78,-88,10
31,RL,1,100,6,-82.3333333333333,-77,-88,11
31,RL,0,100,2,-76,-74,-78,4
31,RL,0,100,1,-74,-74,-74,0
31,RL,1,100,6,-80.5,-76,-87,11
31,RL,1,100,7,-82,-76,-87,11
31,RL,0,100,1,-76,-76,-76,0
31,RL,1,100,5,-71.8,-68,-75,7
31,RL,1,100,5,-72.8,-66,-77,11
31,RL,1,100,9,-85.4444444444444,-80,-90,10
31,RL,1,100,10,-84.7,-82,-89,7
31,RL,1,100,4,-75.25,-72,-84,12
31,RL,0,100,1,-73,-73,-73,0
31,RL,1,100,8,-73.375,-70,-80,10
31,RL,1,100,9,-72,-68,-80,12
31,RL,1,100,9,-73.5555555555556,-69,-84,15
31,RL,1,100,10,-72.9,-66,-84,18
31,RL,0,100,2,-70.5,-70,-71,1
31,RL,1,100,6,-74.8333333333333,-73,-77,4
31,RL,1,100,8,-80.375,-76,-88,12
31,RL,1,100,6,-78.3333333333333,-74,-81,7
31,RL,1,100,9,-69.5555555555556,-66,-76,10
31,RL,1,100,8,-74.875,-70,-81,11
31,RL,0,100,2,-80.5,-80,-81,1
31,RL,1,100,8,-71.375,-67,-85,18
31,RL,1,100,6,-75.8333333333333,-67,-85,18
31,RL,1,100,10,-80.4,-70,-85,15
31,RL,1,100,8,-80.625,-77,-85,8
31,RL,1,100,7,-80.5714285714286,-77,-85,8
31,RL,1,100,4,-82.25,-78,-85,7
31,RL,1,100,6,-80.6666666666667,-77,-85,8
31,RL,1,100,5,-80.2,-77,-85,8
31,RL,1,100,9,-79.5555555555556,-74,-94,20
31,RL,0,100,2,-78.5,-77,-80,3
31,RL,1,100,10,-74.9,-63,-82,19
31,RL,1,100,3,-81,-80,-82,2
31,RL,1,100,8,-79.125,-76,-82,6
31,RL,1,100,10,-73.1,-63,-82,19
31,LR,1,100,7,-67.2857142857143,-64,-72,8
31,LR,1,100,10,-67.3,-64,-71,7
31,LR,1,100,6,-68.8333333333333,-68,-71,3
31,LR,1,100,8,-68.875,-66,-71,5
31,LR,1,100,8,-68.75,-66,-70,4
31,LR,1,100,7,-69.8571428571429,-68,-72,4
31,LR,0,100,2,-70,-70,-70,0
31,LR,0,100,2,-70,-70,-70,0
31,LR,1,100,8,-66.375,-64,-68,4
31,LR,1,100,5,-63.8,-63,-64,1
31,LR,0,100,2,-64,-64,-64,0
31,LR,1,100,6,-63.3333333333333,-63,-64,1
31,LR,1,100,6,-65.1666666666667,-64,-67,3
31,LR,1,100,7,-65.5714285714286,-64,-67,3
31,LR,1,100,5,-65,-63,-67,4
31,LR,1,100,8,-67.25,-64,-70,6
31,LR,1,100,9,-70.5555555555556,-64,-79,15
31,LR,1,100,10,-74.7,-68,-90,22
31,LR,1,100,8,-74.375,-69,-90,21
31,LR,0,100,2,-72.5,-70,-75,5
31,LR,0,100,2,-73,-70,-76,6
31,LR,1,100,10,-78,-70,-88,18
31,LR,1,100,4,-75,-70,-86,16
31,LR,1,100,5,-78.4,-70,-88,18
31,LR,1,100,9,-78.4444444444444,-69,-90,21
31,LR,1,100,7,-78.2857142857143,-69,-90,21
31,LR,1,100,9,-73.4444444444444,-67,-90,23
31,LR,1,100,9,-67.8888888888889,-65,-73,8
31,LR,1,100,8,-67.375,-65,-68,3
31,LR,1,100,9,-67.1111111111111,-65,-68,3
31,LR,1,100,8,-67.375,-65,-68,3
31,LR,1,100,4,-67.25,-65,-68,3
31,LR,1,100,4,-66.75,-66,-67,1
31,LR,1,100,9,-65,-62,-67,5
31,LR,0,100,2,-63.5,-62,-65,3
31,LR,0,100,2,-67,-66,-68,2
31,LR,1,100,9,-67.5555555555556,-65,-71,6
31,LR,1,100,4,-67.5,-64,-70,6
31,LR,1,100,5,-69,-65,-70,5
31,LR,1,100,5,-69,-65,-70,5
31,LR,0,100,1,-67,-67,-67,0
31,LR,1,100,9,-68.8888888888889,-66,-70,4
31,LR,1,100,6,-69.3333333333333,-66,-70,4
31,LR,0,100,2,-70,-70,-70,0
31,LR,1,100,6,-68.6666666666667,-63,-74,11
31,LR,1,100,6,-66.6666666666667,-64,-70,6
31,LR,1,100,10,-66.8,-64,-69,5
31,LR,1,100,5,-66.4,-64,-68,4
31,LR,0,100,2,-67,-66,-68,2
31,LR,0,100,1,-68,-68,-68,0
31,LR,1,100,10,-66.9,-65,-69,4
31,LR,1,100,5,-67.4,-66,-69,3
31,LR,1,100,9,-66.8888888888889,-65,-69,4
31,LR,1,100,3,-65.6666666666667,-65,-66,1
31,LR,1,100,10,-69.1,-66,-72,6
31,LR,1,100,3,-71,-71,-71,0
31,LR,1,100,3,-68,-66,-72,6
31,LR,0,100,2,-67.5,-65,-70,5
31,LR,1,100,8,-68.625,-66,-70,4
31,LR,1,100,4,-68.5,-68,-69,1
31,LR,1,100,10,-68.2,-67,-70,3
31,LR,1,100,5,-68.6,-68,-70,2
31,LR,1,100,10,-67.1,-64,-68,4
31,LR,1,100,8,-66.625,-64,-71,7
31,LR,1,100,5,-66.6,-64,-71,7
31,LR,1,100,5,-67.6,-66,-71,5
31,LR,1,100,5,-66.6,-65,-68,3
31,LR,1,100,7,-73.4285714285714,-68,-92,24
31,LR,1,100,9,-70.3333333333333,-68,-74,6
31,LR,1,100,4,-69.5,-68,-70,2
31,LR,1,100,8,-68.25,-66,-72,6
31,LR,0,100,2,-68,-66,-70,4
31,LR,0,100,2,-67.5,-66,-69,3
31,LR,1,100,10,-68.3,-67,-72,5
31,LR,1,100,5,-67.8,-67,-69,2
31,LR,1,100,7,-68.7142857142857,-66,-77,11
31,LR,1,100,10,-69.9,-66,-81,15
31,LR,1,100,9,-70.2222222222222,-66,-81,15
31,LR,1,100,4,-72,-66,-81,15
31,LR,1,100,9,-72.8888888888889,-66,-84,18
31,LR,1,100,7,-77.5714285714286,-74,-84,10
31,LR,1,100,9,-77.2222222222222,-74,-84,10
26,RL,1,100,10,-70.6,-62,-92,30
26,RL,1,100,9,-72.1111111111111,-66,-92,26
26,RL,1,100,8,-72.5,-66,-92,26
26,RL,1,100,9,-70.6666666666667,-66,-74,8
26,RL,1,100,5,-69.6,-66,-74,8
26,RL,0,100,1,-74,-74,-74,0
26,RL,1,100,7,-68.1428571428571,-63,-73,10
26,RL,1,100,8,-71,-66,-76,10
26,RL,1,100,6,-70.8333333333333,-66,-76,10
26,RL,1,100,9,-73.2222222222222,-66,-82,16
26,RL,1,100,7,-72.4285714285714,-64,-82,18
26,RL,1,100,4,-70.25,-66,-81,15
26,RL,1,100,8,-69.375,-64,-74,10
26,RL,1,100,7,-71.1428571428571,-65,-77,12
26,RL,1,100,10,-70.5,-66,-82,16
26,RL,0,100,2,-66,-66,-66,0
26,RL,1,100,10,-70.4,-66,-77,11
26,RL,1,100,6,-68.6666666666667,-66,-71,5
26,RL,1,100,3,-78.6666666666667,-74,-81,7
26,RL,1,100,8,-71.125,-66,-77,11
26,RL,1,100,6,-70.3333333333333,-66,-73,7
26,RL,1,100,4,-71.5,-70,-73,3
26,RL,1,100,10,-71.5,-64,-80,16
26,RL,1,100,4,-75,-71,-80,9
26,RL,1,100,6,-69.1666666666667,-67,-72,5
26,RL,0,100,1,-70,-70,-70,0
26,RL,1,100,8,-73.125,-67,-82,15
26,RL,1,100,10,-71.3,-67,-82,15
26,RL,1,100,3,-74.6666666666667,-68,-82,14
26,RL,1,100,7,-75.7142857142857,-69,-86,17
26,RL,1,100,4,-70.25,-68,-76,8
26,RL,1,100,4,-69.5,-68,-73,5
26,RL,1,100,8,-75.75,-68,-95,27
26,RL,1,100,10,-79.7,-70,-95,25
26,RL,0,100,1,-70,-70,-70,0
26,RL,0,100,1,-68,-68,-68,0
26,RL,0,100,2,-75,-72,-78,6
26,RL,1,100,3,-67.3333333333333,-65,-70,5
26,RL,1,100,5,-72.4,-67,-80,13
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,7,-73.2857142857143,-68,-81,13
26,RL,1,100,10,-74.1,-67,-92,25
26,RL,1,100,7,-76.2857142857143,-68,-92,24
26,RL,1,100,6,-77.3333333333333,-68,-92,24
26,RL,1,100,3,-78,-72,-88,16
26,RL,1,100,9,-68,-65,-73,8
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,3,-69.6666666666667,-65,-73,8
26,RL,1,100,6,-73.6666666666667,-68,-84,16
26,RL,1,100,9,-70.5555555555556,-65,-74,9
26,RL,0,100,2,-73,-73,-73,0
26,RL,1,100,8,-69.125,-65,-74,9
26,RL,0,100,2,-67.5,-65,-70,5
26,RL,1,100,7,-70.1428571428571,-67,-74,7
26,RL,1,100,7,-69.8571428571429,-67,-74,7
26,RL,0,100,1,-90,-90,-90,0
26,RL,1,100,4,-80.75,-70,-91,21
26,RL,1,100,6,-76.6666666666667,-69,-93,24
26,RL,1,100,5,-72.4,-67,-77,10
26,RL,0,100,2,-74,-72,-76,4
26,RL,0,100,2,-75,-71,-79,8
26,RL,1,100,6,-70.3333333333333,-68,-73,5
26,RL,1,100,7,-72,-68,-78,10
26,RL,1,100,4,-73.5,-68,-78,10
26,RL,1,100,6,-74.3333333333333,-68,-78,10
26,RL,1,100,4,-74.5,-71,-78,7
26,RL,1,100,6,-76.5,-66,-85,19
26,RL,1,100,6,-71,-69,-73,4
26,RL,1,100,7,-70.2857142857143,-67,-73,6
26,RL,1,100,4,-70.5,-69,-73,4
26,RL,0,100,1,-70,-70,-70,0
26,RL,1,100,7,-80.4285714285714,-70,-90,20
26,RL,1,100,6,-77.5,-68,-87,19
26,RL,0,100,2,-86.5,-81,-92,11
26,RL,1,100,3,-80,-75,-84,9
26,RL,1,100,9,-78.4444444444444,-66,-89,23
26,RL,1,100,10,-73.1,-67,-83,16
26,RL,1,100,6,-73.6666666666667,-70,-79,9
26,RL,1,100,3,-75,-70,-83,13
26,RL,1,100,10,-76.2,-71,-83,12
26,RL,1,100,9,-73,-65,-83,18
26,RL,0,100,1,-71,-71,-71,0
26,RL,0,100,1,-85,-85,-85,0
26,RL,1,100,6,-68.8333333333333,-64,-72,8
26,RL,1,100,7,-76,-64,-83,19
26,RL,1,100,10,-79.1,-71,-87,16
26,RL,1,100,9,-78.2222222222222,-71,-83,12
26,LR,0,100,2,-71,-71,-71,0
26,LR,1,100,3,-69.6666666666667,-67,-71,4
26,LR,1,100,3,-64.3333333333333,-64,-65,1
26,LR,1,100,6,-65.6666666666667,-64,-69,5
26,LR,1,100,6,-67,-64,-69,5
26,LR,1,100,10,-67,-65,-70,5
26,LR,1,100,7,-67.2857142857143,-65,-70,5
26,LR,1,100,6,-67.8333333333333,-66,-70,4
26,LR,1,100,8,-66.75,-66,-68,2
26,LR,1,100,8,-67.25,-66,-70,4
26,LR,1,100,3,-64.3333333333333,-61,-66,5
26,LR,1,100,7,-65,-63,-66,3
26,LR,1,100,10,-64.4,-63,-67,4
26,LR,0,100,1,-64,-64,-64,0
26,LR,0,100,1,-63,-63,-63,0
26,LR,0,100,2,-63.5,-63,-64,1
26,LR,1,100,8,-62.5,-60,-65,5
26,LR,1,100,4,-62.5,-61,-64,3
26,LR,1,100,4,-62.5,-61,-64,3
26,LR,1,100,5,-61.2,-59,-65,6
26,LR,0,100,1,-61,-61,-61,0
26,LR,1,100,6,-62.6666666666667,-61,-65,4
26,LR,1,100,7,-62.4285714285714,-61,-65,4
26,LR,1,100,6,-63,-62,-65,3
26,LR,1,100,7,-63.1428571428571,-62,-65,3
26,LR,1,100,3,-63.3333333333333,-62,-64,2
26,LR,1,100,6,-63,-61,-65,4
26,LR,0,100,2,-62.5,-62,-63,1
26,LR,1,100,6,-65.3333333333333,-64,-66,2
26,LR,1,100,9,-65.4444444444444,-63,-67,4
26,LR,1,100,9,-69.3333333333333,-65,-88,23
26,LR,1,100,5,-67.4,-65,-73,8
26,LR,1,100,9,-70.3333333333333,-65,-88,23
26,LR,1,100,5,-85.2,-73,-94,21
26,LR,1,100,5,-75.4,-68,-92,24
26,LR,0,100,2,-71.5,-68,-75,7
26,LR,1,100,7,-76,-68,-87,19
26,LR,1,100,7,-71.7142857142857,-68,-84,16
26,LR,1,100,5,-76,-68,-84,16
26,LR,1,100,4,-74.5,-67,-87,20
26,LR,1,100,5,-67.6,-67,-68,1
26,LR,1,100,5,-66.6,-63,-68,5
26,LR,1,100,6,-65.1666666666667,-61,-68,7
26,LR,0,100,1,-65,-65,-65,0
26,LR,1,100,7,-64.1428571428571,-61,-67,6
26,LR,1,100,8,-66.125,-64,-67,3
26,LR,1,100,4,-66,-64,-67,3
26,LR,1,100,5,-66.4,-64,-68,4
26,LR,1,100,4,-68,-64,-70,6
26,LR,0,100,2,-65,-63,-67,4
26,LR,1,100,3,-68,-67,-70,3
26,LR,1,100,3,-66,-63,-68,5
26,LR,1,100,9,-67.3333333333333,-63,-70,7
26,LR,0,100,2,-68,-68,-68,0
26,LR,1,100,10,-68.4,-64,-70,6
26,LR,0,100,2,-70,-70,-70,0
26,LR,1,100,10,-67.3,-63,-70,7
26,LR,1,100,3,-68.6666666666667,-68,-69,1
26,LR,1,100,3,-66.6666666666667,-63,-69,6
26,LR,1,100,4,-66.5,-64,-68,4
26,LR,0,100,1,-68,-68,-68,0
26,LR,1,100,7,-65.7142857142857,-64,-67,3
26,LR,0,100,1,-65,-65,-65,0
26,LR,0,100,1,-67,-67,-67,0
26,LR,1,100,9,-65.1111111111111,-63,-68,5
26,LR,1,100,5,-64.2,-63,-66,3
26,LR,1,100,5,-64.8,-63,-67,4
26,LR,1,100,10,-66.3,-64,-69,5
26,LR,1,100,8,-66.625,-64,-69,5
26,LR,0,100,2,-66,-64,-68,4
26,LR,0,100,2,-67,-64,-70,6
26,LR,1,100,6,-67.1666666666667,-64,-71,7
26,LR,1,100,9,-68.1111111111111,-63,-72,9
26,LR,0,100,1,-70,-70,-70,0
26,LR,1,100,10,-68.6,-63,-72,9
26,LR,1,100,10,-68.1,-63,-72,9
26,LR,0,100,1,-71,-71,-71,0
26,LR,1,100,9,-67.2222222222222,-66,-68,2
26,LR,1,100,5,-66.8,-66,-68,2
26,LR,1,100,6,-67,-64,-70,6
26,LR,1,100,7,-67,-64,-71,7
26,LR,1,100,7,-72.7142857142857,-67,-93,26
26,LR,1,100,9,-69.4444444444444,-67,-73,6
26,LR,0,100,2,-70.5,-68,-73,5
26,LR,1,100,6,-69.3333333333333,-67,-73,6
26,LR,1,100,8,-68.75,-66,-73,7
26,LR,1,100,6,-67,-65,-70,5
26,LR,1,100,5,-67.8,-65,-70,5
26,LR,1,100,10,-66.3,-64,-69,5
26,LR,0,100,2,-68.5,-66,-71,5
26,LR,1,100,10,-67.5,-65,-71,6
26,LR,1,100,7,-66.5714285714286,-65,-68,3
26,LR,1,100,9,-68.1111111111111,-65,-72,7
26,LR,1,100,4,-65.75,-65,-66,1
26,LR,1,100,7,-68.8571428571429,-66,-72,6
26,LR,1,100,10,-68.1,-64,-84,20
26,LR,1,100,6,-70,-65,-72,7
26,LR,1,100,7,-68.7142857142857,-65,-72,7
31,RL,1,150,10,-74.2,-67,-81,14
31,RL,1,150,4,-75,-71,-81,10
31,RL,1,150,7,-77.1428571428571,-72,-81,9
31,RL,1,150,3,-77,-75,-79,4
31,RL,1,150,3,-76.6666666666667,-74,-81,7
31,RL,0,150,2,-93,-91,-95,4
31,RL,1,150,9,-78.2222222222222,-71,-90,19
31,RL,0,150,2,-71.5,-71,-72,1
31,RL,0,150,1,-89,-89,-89,0
31,RL,1,150,6,-75.3333333333333,-72,-81,9
31,RL,1,150,7,-75.7142857142857,-72,-81,9
31,RL,1,150,4,-74.25,-73,-76,3
31,RL,1,150,4,-75,-72,-81,9
31,RL,0,150,2,-77.5,-74,-81,7
31,RL,0,150,2,-76,-74,-78,4
31,RL,1,150,7,-79.2857142857143,-76,-85,9
31,RL,1,150,4,-80.25,-76,-85,9
31,RL,1,150,4,-82.5,-78,-86,8
31,RL,1,150,5,-80.2,-78,-84,6
31,RL,1,150,4,-80.75,-78,-84,6
31,RL,1,150,7,-79.1428571428571,-75,-87,12
31,RL,1,150,5,-79.4,-75,-87,12
31,RL,1,150,5,-78.6,-75,-84,9
31,RL,1,150,10,-83.3,-76,-96,20
31,RL,0,150,2,-86,-76,-96,20
31,RL,1,150,10,-80.7,-75,-90,15
31,RL,1,150,4,-82.25,-75,-90,15
31,RL,1,150,4,-79,-75,-83,8
31,RL,0,150,1,-75,-75,-75,0
31,RL,1,150,3,-83.6666666666667,-78,-87,9
31,RL,1,150,9,-79,-74,-87,13
31,RL,1,150,5,-79.4,-75,-96,21
31,RL,1,150,9,-82.8888888888889,-75,-91,16
31,RL,0,150,1,-90,-90,-90,0
31,RL,1,150,9,-80.1111111111111,-75,-91,16
31,RL,1,150,3,-80,-75,-87,12
31,RL,1,150,4,-83.5,-76,-95,19
31,RL,1,150,3,-78,-73,-81,8
31,RL,1,150,8,-77,-72,-81,9
31,RL,1,150,5,-78.2,-74,-81,7
31,RL,1,150,7,-81.8571428571429,-72,-93,21
31,RL,1,150,7,-76.7142857142857,-75,-78,3
31,RL,0,150,2,-77,-76,-78,2
31,RL,1,150,7,-74.8571428571429,-71,-78,7
31,RL,1,150,3,-70.3333333333333,-69,-73,4
31,RL,1,150,6,-72.8333333333333,-72,-75,3
31,RL,1,150,9,-72.8888888888889,-72,-75,3
31,RL,1,150,9,-73.1111111111111,-72,-75,3
31,RL,1,150,3,-73.3333333333333,-72,-74,2
31,RL,0,150,2,-72.5,-72,-73,1
31,RL,1,150,10,-74.7,-72,-81,9
31,RL,1,150,3,-73,-73,-73,0
31,RL,1,150,4,-74.25,-72,-79,7
31,RL,1,150,10,-75.3,-72,-80,8
31,RL,1,150,4,-75,-72,-76,4
31,RL,1,150,10,-76.4,-72,-81,9
31,RL,1,150,10,-79.8,-74,-87,13
31,RL,1,150,7,-79.5714285714286,-78,-83,5
31,RL,1,150,7,-75.8571428571429,-74,-78,4
31,RL,1,150,10,-74.4,-70,-80,10
31,RL,1,150,10,-74.5,-70,-80,10
31,RL,1,150,8,-79.875,-74,-86,12
31,RL,0,150,1,-84,-84,-84,0
31,RL,1,150,6,-81.3333333333333,-74,-86,12
31,RL,0,150,1,-74,-74,-74,0
31,RL,1,150,4,-77.25,-74,-80,6
31,RL,1,150,10,-76.5,-74,-80,6
31,RL,1,150,5,-76.2,-75,-78,3
31,RL,1,150,4,-76,-75,-78,3
31,RL,1,150,9,-73.7777777777778,-72,-75,3
31,RL,1,150,7,-73.7142857142857,-72,-75,3
31,RL,0,150,2,-75,-75,-75,0
31,RL,1,150,7,-76.4285714285714,-73,-81,8
31,RL,1,150,5,-74.8,-72,-78,6
31,RL,1,150,3,-74.6666666666667,-72,-78,6
31,RL,1,150,9,-75.2222222222222,-73,-82,9
31,RL,0,150,2,-75.5,-74,-77,3
31,RL,1,150,3,-77,-76,-78,2
31,RL,1,150,5,-76.6,-75,-78,3
31,RL,1,150,8,-74.875,-72,-78,6
31,RL,1,150,7,-75,-72,-79,7
31,RL,1,150,4,-76.5,-73,-80,7
31,RL,1,150,9,-76.7777777777778,-74,-82,8
31,RL,1,150,6,-75.8333333333333,-74,-80,6
31,RL,1,150,9,-76.7777777777778,-74,-82,8
31,RL,1,150,9,-76.8888888888889,-74,-82,8
31,RL,1,150,7,-77.2857142857143,-74,-82,8
31,RL,1,150,3,-76,-74,-78,4
31,RL,1,150,6,-73.8333333333333,-72,-76,4
31,RL,0,150,1,-79,-79,-79,0
31,RL,1,150,3,-76.3333333333333,-74,-81,7
31,RL,0,150,1,-74,-74,-74,0
31,RL,1,150,8,-74.625,-70,-80,10
31,RL,1,150,10,-74.5,-70,-80,10
31,RL,0,150,1,-72,-72,-72,0
31,RL,1,150,7,-73.8571428571429,-70,-77,7
31,RL,1,150,5,-74.2,-70,-77,7
31,RL,1,150,4,-75,-73,-77,4
31,RL,1,150,6,-81.8333333333333,-77,-88,11
31,RL,0,150,2,-71.5,-70,-73,3
31,RL,1,150,9,-75.8888888888889,-72,-92,20
31,RL,1,150,7,-71.4285714285714,-69,-75,6
31,RL,1,150,9,-79.7777777777778,-70,-95,25
31,RL,1,150,6,-73.8333333333333,-69,-79,10
31,RL,1,150,9,-76.3333333333333,-71,-79,8
31,RL,0,150,1,-75,-75,-75,0
31,RL,1,150,4,-75,-70,-78,8
31,RL,1,150,8,-72.5,-67,-78,11
31,RL,1,150,3,-70.6666666666667,-67,-78,11
31,RL,1,150,7,-70.8571428571429,-67,-72,5
31,RL,1,150,8,-72.375,-69,-77,8
31,RL,1,150,10,-71.5,-69,-76,7
31,RL,0,150,2,-69.5,-69,-70,1
31,RL,1,150,10,-72.7,-69,-78,9
31,RL,1,150,10,-73.7,-71,-78,7
31,RL,1,150,7,-73.7142857142857,-72,-78,6
31,RL,1,150,7,-73.1428571428571,-68,-78,10
31,RL,0,150,2,-75.5,-73,-78,5
31,RL,1,150,3,-70.6666666666667,-70,-71,1
31,RL,1,150,3,-70,-70,-70,0
31,RL,1,150,10,-71.8,-69,-83,14
31,RL,1,150,8,-70,-68,-72,4
31,RL,1,150,7,-69.2857142857143,-68,-71,3
31,RL,1,150,6,-69.3333333333333,-68,-71,3
31,RL,1,150,8,-70.25,-68,-76,8
31,RL,1,150,7,-73.4285714285714,-70,-76,6
31,RL,1,150,9,-70.6666666666667,-69,-73,4
31,RL,1,150,6,-72.8333333333333,-72,-75,3
31,RL,1,150,4,-73.25,-71,-75,4
31,RL,0,150,2,-73.5,-72,-75,3
31,RL,1,150,4,-71.75,-70,-73,3
31,RL,1,150,7,-76,-71,-84,13
31,RL,0,150,2,-72,-72,-72,0
31,RL,1,150,4,-72.75,-70,-79,9
31,RL,1,150,6,-76.8333333333333,-70,-88,18
31,RL,1,150,4,-75.75,-72,-79,7
31,RL,1,150,9,-74.3333333333333,-69,-81,12
31,RL,1,150,8,-74.375,-70,-79,9
31,RL,0,150,1,-76,-76,-76,0
31,RL,1,150,6,-75.6666666666667,-70,-80,10
31,RL,1,150,8,-74,-70,-80,10
31,RL,0,150,1,-74,-74,-74,0
31,RL,0,150,2,-72,-70,-74,4
31,RL,1,150,6,-76.1666666666667,-72,-82,10
31,RL,1,150,7,-75.4285714285714,-71,-82,11
31,RL,1,150,6,-75.1666666666667,-71,-82,11
31,RL,0,150,1,-82,-82,-82,0
31,RL,1,150,9,-79.3333333333333,-71,-85,14
31,RL,0,150,1,-85,-85,-85,0
31,RL,0,150,1,-84,-84,-84,0
31,RL,1,150,8,-77.375,-72,-82,10
31,RL,1,150,9,-77.4444444444444,-72,-95,23
31,RL,1,150,8,-76.875,-72,-95,23
31,RL,0,150,1,-75,-75,-75,0
31,RL,0,150,1,-72,-72,-72,0
31,RL,1,150,9,-73.3333333333333,-70,-79,9
31,RL,1,150,9,-73.2222222222222,-70,-77,7
31,RL,1,150,4,-74.75,-72,-77,5
31,RL,1,150,6,-75,-73,-79,6
31,RL,1,150,8,-74.75,-69,-82,13
31,RL,1,150,4,-72.25,-69,-75,6
31,RL,1,150,3,-73.3333333333333,-73,-74,1
31,RL,1,150,4,-75,-73,-81,8
31,RL,1,150,9,-78.4444444444444,-72,-87,15
31,RL,1,150,7,-77.2857142857143,-72,-87,15
31,RL,1,150,10,-73.5,-72,-77,5
31,RL,1,150,3,-73.6666666666667,-72,-77,5
31,RL,0,150,1,-74,-74,-74,0
31,RL,0,150,1,-73,-73,-73,0
31,RL,1,150,7,-73.1428571428571,-73,-74,1
31,RL,1,150,10,-77.8,-71,-86,15
31,RL,1,150,5,-80.4,-71,-86,15
31,RL,1,150,3,-76.6666666666667,-71,-82,11
31,RL,1,150,10,-78.6,-71,-85,14
31,RL,1,150,8,-78.625,-73,-85,12
31,RL,1,150,7,-78,-73,-85,12
31,RL,0,150,2,-78,-73,-83,10
31,RL,1,150,5,-80,-73,-85,12
31,RL,0,150,2,-73.5,-72,-75,3
31,RL,0,150,2,-72.5,-72,-73,1
31,RL,1,150,5,-74.6,-72,-77,5
31,RL,1,150,4,-73.75,-71,-76,5
31,RL,1,150,5,-75,-74,-77,3
31,RL,1,150,5,-78.2,-72,-89,17
31,RL,1,150,10,-79,-72,-89,17
31,RL,1,150,10,-78.7,-72,-87,15
31,RL,1,150,7,-76.5714285714286,-72,-81,9
31,RL,1,150,4,-77.5,-72,-81,9
31,RL,1,150,10,-81.2,-74,-96,22
31,RL,0,150,1,-73,-73,-73,0
31,RL,1,150,3,-75.6666666666667,-74,-77,3
31,LR,1,150,8,-76.25,-71,-86,15
31,LR,1,150,7,-73.5714285714286,-71,-75,4
31,LR,0,150,2,-73.5,-72,-75,3
31,LR,1,150,4,-74.75,-74,-76,2
31,LR,1,150,3,-74.6666666666667,-73,-76,3
31,LR,1,150,10,-76.7,-74,-85,11
31,LR,1,150,4,-78.25,-74,-81,7
31,LR,1,150,4,-76.5,-74,-79,5
31,LR,1,150,4,-77.5,-74,-79,5
31,LR,0,150,2,-76,-74,-78,4
31,LR,1,150,3,-78.6666666666667,-74,-81,7
31,LR,1,150,9,-78.8888888888889,-76,-85,9
31,LR,1,150,9,-77.8888888888889,-75,-85,10
31,LR,1,150,9,-77.5555555555556,-74,-85,11
31,LR,1,150,6,-76.1666666666667,-74,-79,5
31,LR,1,150,5,-76,-74,-79,5
31,LR,0,150,1,-75,-75,-75,0
31,LR,0,150,1,-73,-73,-73,0
31,LR,1,150,9,-76.5555555555556,-73,-82,9
31,LR,0,150,2,-74.5,-73,-76,3
31,LR,1,150,7,-77,-73,-84,11
31,LR,1,150,7,-77,-72,-84,12
31,LR,1,150,10,-74.4,-72,-81,9
31,LR,1,150,5,-73,-67,-77,10
31,LR,1,150,3,-72,-67,-75,8
31,LR,0,150,2,-72,-70,-74,4
31,LR,0,150,1,-69,-69,-69,0
31,LR,1,150,5,-70.6,-68,-74,6
31,LR,1,150,10,-71.3,-68,-74,6
31,LR,1,150,6,-71.3333333333333,-68,-74,6
31,LR,1,150,9,-73.1111111111111,-71,-76,5
31,LR,1,150,7,-73.1428571428571,-70,-76,6
31,LR,1,150,8,-72.75,-70,-76,6
31,LR,1,150,3,-73.6666666666667,-72,-75,3
31,LR,1,150,7,-72.4285714285714,-71,-74,3
31,LR,1,150,5,-72.2,-71,-74,3
31,LR,1,150,9,-71.2222222222222,-70,-72,2
31,LR,1,150,4,-71,-71,-71,0
31,LR,0,150,1,-75,-75,-75,0
31,LR,0,150,1,-70,-70,-70,0
31,LR,0,150,2,-69,-68,-70,2
31,LR,1,150,6,-74.3333333333333,-72,-79,7
31,LR,0,150,2,-71.5,-71,-72,1
31,LR,1,150,8,-74.625,-70,-80,10
31,LR,1,150,6,-74.3333333333333,-70,-79,9
31,LR,0,150,2,-74.5,-72,-77,5
31,LR,0,150,1,-73,-73,-73,0
