watch,combination,risk,dist,samples,rawRSS_1,rawRSS_2,rawRSS_3,rawRSS_4,rawRSS_5,rawRSS_6,rawRSS_7,rawRSS_8,rawRSS_9,rawRSS_10,meanRSS,stdRSS,maxRSS,minRSS,rangeRSS
31,RR,1,50,4,-61,-58,-61,-61,,,,,,,-60.25,1.5,-58,-61,3
31,RR,0,50,1,-58,,,,,,,,,,-58,0,-58,-58,0
31,RR,0,50,1,-64,,,,,,,,,,-64,0,-64,-64,0
31,RR,1,50,8,-64,-64,-64,-62,-62,-63,-65,-64,,,-63.5,1.0690449676497,-62,-65,3
31,RR,1,50,3,-64,-64,-62,,,,,,,,-63.3333333333333,1.15470053837925,-62,-64,2
31,RR,1,50,3,-64,-62,-62,,,,,,,,-62.6666666666667,1.15470053837925,-62,-64,2
31,RR,1,50,6,-62,-62,-63,-65,-64,-57,,,,,-62.1666666666667,2.78687399547713,-57,-65,8
31,RR,1,50,8,-62,-63,-65,-64,-57,-70,-70,-69,,,-65,4.53557367611073,-57,-70,13
31,RR,1,50,5,-65,-64,-57,-70,-70,,,,,,-65.2,5.35723809439155,-57,-70,13
31,RR,1,50,5,-64,-57,-70,-70,-69,,,,,,-66,5.61248608016091,-57,-70,13
31,RR,1,50,6,-57,-70,-70,-69,-70,-73,,,,,-68.1666666666667,5.63619256827396,-57,-73,16
31,RR,1,50,8,-70,-70,-69,-70,-73,-74,-71,-74,,,-71.375,1.99553072067128,-69,-74,5
31,RR,1,50,3,-70,-69,-70,,,,,,,,-69.6666666666667,0.577350269189626,-69,-70,1
31,RR,1,50,9,-69,-70,-73,-74,-71,-74,-71,-68,-70,,-71.1111111111111,2.14734978778752,-68,-74,6
31,RR,1,50,8,-70,-73,-74,-71,-74,-71,-68,-70,,,-71.375,2.13390989232709,-68,-74,6
31,RR,0,50,2,-74,-71,,,,,,,,,-72.5,2.12132034355964,-71,-74,3
31,RR,1,50,7,-71,-74,-71,-68,-70,-67,-68,,,,-69.8571428571429,2.41029537806548,-67,-74,7
31,RR,1,50,4,-71,-68,-70,-67,,,,,,,-69,1.82574185835055,-67,-71,4
31,RR,1,50,10,-70,-67,-68,-68,-68,-72,-68,-69,-73,-71,-69.4,2.01108041719978,-67,-73,6
31,RR,1,50,10,-67,-68,-68,-68,-72,-68,-69,-73,-71,-72,-69.6,2.17050941281329,-67,-73,6
31,RR,1,50,6,-68,-68,-68,-72,-68,-69,,,,,-68.8333333333333,1.60208197875972,-68,-72,4
31,RR,1,50,7,-68,-68,-72,-68,-69,-73,-71,,,,-69.8571428571429,2.11570094204982,-68,-73,5
31,RR,1,50,4,-68,-72,-68,-69,,,,,,,-69.25,1.89296944860009,-68,-72,4
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,3,-68,-69,-73,,,,,,,,-70,2.64575131106459,-68,-73,5
31,RR,0,50,1,-69,,,,,,,,,,-69,0,-69,-69,0
31,RR,1,50,10,-73,-71,-72,-74,-73,-72,-72,-75,-73,-76,-73.1,1.52388392675499,-71,-76,5
31,RR,1,50,5,-71,-72,-74,-73,-72,,,,,,-72.4,1.14017542509914,-71,-74,3
31,RR,1,50,8,-74,-73,-72,-72,-75,-73,-76,-73,,,-73.5,1.4142135623731,-72,-76,4
31,RR,1,50,5,-73,-72,-72,-75,-73,,,,,,-73,1.22474487139159,-72,-75,3
31,RR,1,50,5,-72,-72,-75,-73,-76,,,,,,-73.6,1.81659021245849,-72,-76,4
31,RR,1,50,9,-72,-75,-73,-76,-73,-78,-74,-81,-76,,-75.3333333333333,2.82842712474619,-72,-81,9
31,RR,1,50,6,-75,-73,-76,-73,-78,-74,,,,,-74.8333333333333,1.94079021706795,-73,-78,5
31,RR,1,50,5,-73,-76,-73,-78,-74,,,,,,-74.8,2.16794833886788,-73,-78,5
31,RR,1,50,4,-76,-73,-78,-74,,,,,,,-75.25,2.21735578260835,-73,-78,5
31,RR,1,50,4,-73,-78,-74,-81,,,,,,,-76.5,3.69684550213647,-73,-81,8
31,RR,1,50,8,-78,-74,-81,-76,-74,-74,-75,-76,,,-76,2.44948974278318,-74,-81,7
31,RR,1,50,7,-74,-81,-76,-74,-74,-75,-76,,,,-75.7142857142857,2.49761791275112,-74,-81,7
31,RR,1,50,6,-81,-76,-74,-74,-75,-76,,,,,-76,2.60768096208106,-74,-81,7
31,RR,1,50,9,-76,-74,-74,-75,-76,-74,-73,-76,-74,,-74.6666666666667,1.11803398874989,-73,-76,3
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,9,-74,-75,-76,-74,-73,-76,-74,-73,-74,,-74.3333333333333,1.11803398874989,-73,-76,3
31,RR,0,50,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,RR,1,50,10,-74,-73,-76,-74,-73,-74,-74,-74,-72,-72,-73.6,1.17378779077727,-72,-76,4
31,RR,1,50,9,-73,-76,-74,-73,-74,-74,-74,-72,-72,,-73.5555555555556,1.23603308118261,-72,-76,4
31,RR,1,50,4,-73,-74,-74,-74,,,,,,,-73.75,0.5,-73,-74,1
31,RR,1,50,4,-74,-74,-74,-72,,,,,,,-73.5,1,-72,-74,2
31,RR,1,50,6,-74,-74,-72,-72,-74,-73,,,,,-73.1666666666667,0.983192080250175,-72,-74,2
31,RR,1,50,9,-74,-72,-72,-74,-73,-74,-74,-73,-74,,-73.3333333333333,0.866025403784439,-72,-74,2
31,RR,1,50,5,-72,-72,-74,-73,-74,,,,,,-73,1,-72,-74,2
31,RR,1,50,10,-72,-74,-73,-74,-74,-73,-74,-74,-74,-74,-73.6,0.699205898780101,-72,-74,2
31,RR,1,50,4,-74,-73,-74,-74,,,,,,,-73.75,0.5,-73,-74,1
31,RR,1,50,9,-73,-74,-74,-73,-74,-74,-74,-74,-74,,-73.7777777777778,0.440958551844098,-73,-74,1
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,4,-73,-74,-74,-74,,,,,,,-73.75,0.5,-73,-74,1
31,RR,1,50,3,-74,-74,-74,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,7,-74,-74,-74,-74,-71,-75,-74,,,,-73.7142857142857,1.25356634105602,-71,-75,4
31,RR,1,50,10,-74,-74,-74,-71,-75,-74,-74,-74,-73,-73,-73.6,1.07496769977314,-71,-75,4
31,RR,1,50,6,-74,-74,-71,-75,-74,-74,,,,,-73.6666666666667,1.36626010212795,-71,-75,4
31,RR,1,50,9,-74,-71,-75,-74,-74,-74,-73,-73,-73,,-73.4444444444444,1.13038833052088,-71,-75,4
31,RR,1,50,6,-71,-75,-74,-74,-74,-73,,,,,-73.5,1.37840487520902,-71,-75,4
31,RR,1,50,5,-75,-74,-74,-74,-73,,,,,,-74,0.707106781186548,-73,-75,2
31,RR,1,50,6,-74,-74,-74,-73,-73,-73,,,,,-73.5,0.547722557505166,-73,-74,1
31,RR,1,50,3,-74,-74,-73,,,,,,,,-73.6666666666667,0.577350269189626,-73,-74,1
31,RR,1,50,7,-74,-73,-73,-73,-72,-74,-71,,,,-72.8571428571429,1.0690449676497,-71,-74,3
31,RR,1,50,5,-73,-73,-73,-72,-74,,,,,,-73,0.707106781186548,-72,-74,2
31,RR,0,50,2,-73,-73,,,,,,,,,-73,0,-73,-73,0
31,RR,1,50,6,-73,-72,-74,-71,-77,-72,,,,,-73.1666666666667,2.13697605664328,-71,-77,6
31,RR,0,50,2,-72,-74,,,,,,,,,-73,1.4142135623731,-72,-74,2
31,RR,1,50,10,-74,-71,-77,-72,-70,-76,-74,-72,-74,-78,-73.8,2.61618891604648,-70,-78,8
31,RR,1,50,4,-71,-77,-72,-70,,,,,,,-72.5,3.1091263510296,-70,-77,7
31,RR,1,50,9,-72,-70,-76,-74,-72,-74,-78,-73,-76,,-73.8888888888889,2.47206616236522,-70,-78,8
31,RR,0,50,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,7,-74,-72,-74,-78,-73,-76,-72,,,,-74.1428571428571,2.19306265517513,-72,-78,6
31,RR,1,50,9,-72,-74,-78,-73,-76,-72,-76,-78,-77,,-75.1111111111111,2.42097317438899,-72,-78,6
31,RR,1,50,7,-74,-78,-73,-76,-72,-76,-78,,,,-75.2857142857143,2.36038737740833,-72,-78,6
31,RR,0,50,1,-78,,,,,,,,,,-78,0,-78,-78,0
31,RR,1,50,9,-76,-72,-76,-78,-77,-76,-74,-78,-76,,-75.8888888888889,1.90029237516523,-72,-78,6
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,0,50,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,RR,1,50,4,-78,-77,-76,-74,,,,,,,-76.25,1.70782512765993,-74,-78,4
31,RR,1,50,9,-74,-78,-76,-76,-75,-76,-78,-75,-78,,-76.2222222222222,1.48136573621926,-74,-78,4
31,RR,1,50,9,-78,-76,-76,-75,-76,-78,-75,-78,-76,,-76.4444444444444,1.23603308118261,-75,-78,3
31,RR,1,50,6,-76,-75,-76,-78,-75,-78,,,,,-76.3333333333333,1.36626010212795,-75,-78,3
31,RR,0,50,1,-78,,,,,,,,,,-78,0,-78,-78,0
31,RR,1,50,7,-76,-75,-76,-75,-76,-75,-74,,,,-75.2857142857143,0.755928946018454,-74,-76,2
31,RR,1,50,3,-75,-76,-75,,,,,,,,-75.3333333333333,0.577350269189626,-75,-76,1
31,RR,0,50,2,-76,-75,,,,,,,,,-75.5,0.707106781186548,-75,-76,1
31,RR,1,50,4,-75,-76,-75,-74,,,,,,,-75,0.816496580927726,-74,-76,2
31,RR,1,50,7,-76,-75,-74,-75,-74,-82,-77,,,,-76.1428571428571,2.79455252402309,-74,-82,8
31,RR,1,50,3,-75,-74,-75,,,,,,,,-74.6666666666667,0.577350269189626,-74,-75,1
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,0,50,1,-75,,,,,,,,,,-75,0,-75,-75,0
31,RR,1,50,4,-74,-82,-77,-76,,,,,,,-77.25,3.40342964277702,-74,-82,8
31,RR,1,50,7,-82,-77,-76,-78,-72,-72,-70,,,,-75.2857142857143,4.19182878603463,-70,-82,12
31,RR,1,50,5,-77,-76,-78,-72,-72,,,,,,-75,2.82842712474619,-72,-78,6
31,RR,1,50,6,-78,-72,-72,-70,-75,-74,,,,,-73.5,2.81069386451104,-70,-78,8
31,RR,1,50,6,-72,-70,-75,-74,-72,-70,,,,,-72.1666666666667,2.04124145231931,-70,-75,5
31,RR,1,50,4,-70,-75,-74,-72,,,,,,,-72.75,2.21735578260835,-70,-75,5
31,RR,1,50,3,-75,-74,-72,,,,,,,,-73.6666666666667,1.52752523165195,-72,-75,3
31,RR,1,50,8,-74,-72,-70,-70,-68,-70,-70,-70,,,-70.5,1.77281052085584,-68,-74,6
31,RR,1,50,4,-72,-70,-70,-68,,,,,,,-70,1.63299316185545,-68,-72,4
31,RR,1,50,6,-70,-70,-68,-70,-70,-70,,,,,-69.6666666666667,0.816496580927726,-68,-70,2
31,RR,1,50,8,-68,-70,-70,-70,-70,-70,-70,-70,,,-69.75,0.707106781186548,-68,-70,2
31,RR,0,50,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,RR,0,50,2,-70,-70,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,3,-70,-70,-70,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,6,-70,-70,-70,-69,-69,-70,,,,,-69.6666666666667,0.516397779494322,-69,-70,1
31,RR,1,50,3,-70,-70,-69,,,,,,,,-69.6666666666667,0.577350269189626,-69,-70,1
31,RR,1,50,8,-69,-70,-70,-72,-70,-70,-68,-72,,,-70.125,1.35620268186054,-68,-72,4
31,RR,0,50,2,-70,-72,,,,,,,,,-71,1.4142135623731,-70,-72,2
31,RR,1,50,9,-72,-70,-70,-68,-72,-70,-73,-70,-69,,-70.4444444444444,1.58989866902824,-68,-73,5
31,RR,1,50,3,-70,-70,-68,,,,,,,,-69.3333333333333,1.15470053837925,-68,-70,2
31,RR,1,50,6,-68,-72,-70,-73,-70,-69,,,,,-70.3333333333333,1.86189867250253,-68,-73,5
31,RR,0,50,2,-72,-70,,,,,,,,,-71,1.4142135623731,-70,-72,2
31,RR,1,50,6,-70,-73,-70,-69,-70,-74,,,,,-71,2,-69,-74,5
31,RR,1,50,6,-69,-70,-74,-68,-73,-70,,,,,-70.6666666666667,2.33809038890002,-68,-74,6
31,RR,1,50,9,-70,-74,-68,-73,-70,-68,-69,-72,-74,,-70.8888888888889,2.42097317438899,-68,-74,6
31,RR,1,50,5,-74,-68,-73,-70,-68,,,,,,-70.6,2.79284800875379,-68,-74,6
31,RR,1,50,4,-68,-73,-70,-68,,,,,,,-69.75,2.3629078131263,-68,-73,5
31,RR,1,50,5,-73,-70,-68,-69,-72,,,,,,-70.4,2.07364413533277,-68,-73,5
31,RR,1,50,4,-70,-68,-69,-72,,,,,,,-69.75,1.70782512765993,-68,-72,4
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,9,-69,-74,-69,-72,-69,-72,-73,-70,-70,,-70.8888888888889,1.90029237516523,-69,-74,5
31,RR,1,50,3,-74,-69,-72,,,,,,,,-71.6666666666667,2.51661147842358,-69,-74,5
31,RR,1,50,7,-69,-72,-69,-72,-73,-70,-70,,,,-70.7142857142857,1.60356745147455,-69,-73,4
31,RR,1,50,10,-72,-69,-72,-73,-70,-70,-72,-72,-71,-72,-71.3,1.25166555703457,-69,-73,4
31,RR,0,50,1,-69,,,,,,,,,,-69,0,-69,-69,0
31,RR,1,50,3,-72,-73,-70,,,,,,,,-71.6666666666667,1.52752523165195,-70,-73,3
31,RR,1,50,8,-73,-70,-70,-72,-72,-71,-72,-72,,,-71.5,1.0690449676497,-70,-73,3
31,RR,1,50,6,-70,-70,-72,-72,-71,-72,,,,,-71.1666666666667,0.983192080250175,-70,-72,2
31,RR,1,50,7,-70,-72,-72,-71,-72,-72,-72,,,,-71.5714285714286,0.786795792469443,-70,-72,2
31,RR,0,50,2,-72,-72,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,6,-72,-71,-72,-72,-72,-73,,,,,-72,0.632455532033676,-71,-73,2
31,RR,1,50,10,-71,-72,-72,-72,-73,-71,-73,-73,-72,-73,-72.2,0.788810637746615,-71,-73,2
31,RR,1,50,8,-72,-72,-72,-73,-71,-73,-73,-72,,,-72.25,0.707106781186548,-71,-73,2
31,RR,1,50,10,-72,-72,-73,-71,-73,-73,-72,-73,-70,-74,-72.3,1.15950180872841,-70,-74,4
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,8,-73,-71,-73,-73,-72,-73,-70,-74,,,-72.375,1.30247018062932,-70,-74,4
31,RR,0,50,1,-71,,,,,,,,,,-71,0,-71,-71,0
31,RR,1,50,8,-73,-73,-72,-73,-70,-74,-69,-68,,,-71.5,2.20389266007736,-68,-74,6
31,RR,0,50,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,RR,1,50,6,-72,-73,-70,-74,-69,-68,,,,,-71,2.36643191323985,-68,-74,6
31,RR,1,50,4,-73,-70,-74,-69,,,,,,,-71.5,2.38047614284762,-69,-74,5
31,RR,1,50,5,-70,-74,-69,-68,-72,,,,,,-70.6,2.40831891575846,-68,-74,6
31,RR,1,50,10,-74,-69,-68,-72,-68,-73,-73,-69,-69,-72,-70.7,2.31180545125329,-68,-74,6
31,RR,0,50,2,-69,-68,,,,,,,,,-68.5,0.707106781186548,-68,-69,1
31,RR,1,50,5,-68,-72,-68,-73,-73,,,,,,-70.8,2.58843582110896,-68,-73,5
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,7,-73,-73,-69,-69,-72,-72,-71,,,,-71.2857142857143,1.70433620649269,-69,-73,4
31,RR,0,50,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,RR,1,50,10,-69,-69,-72,-72,-71,-72,-71,-70,-72,-71,-70.9,1.19721899973786,-69,-72,3
31,RR,1,50,3,-69,-72,-72,,,,,,,,-71,1.73205080756888,-69,-72,3
31,RR,1,50,8,-72,-71,-72,-71,-70,-72,-71,-73,,,-71.5,0.925820099772551,-70,-73,3
31,RR,1,50,10,-71,-72,-71,-70,-72,-71,-73,-72,-72,-73,-71.7,0.948683298050514,-70,-73,3
31,RR,0,50,2,-71,-70,,,,,,,,,-70.5,0.707106781186548,-70,-71,1
31,RR,0,50,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,3,-72,-71,-73,,,,,,,,-72,1,-71,-73,2
31,RR,1,50,4,-71,-73,-72,-72,,,,,,,-72,0.816496580927726,-71,-73,2
31,RR,1,50,9,-73,-72,-72,-73,-72,-73,-72,-72,-74,,-72.5555555555556,0.726483157256779,-72,-74,2
31,RR,1,50,9,-72,-72,-73,-72,-73,-72,-72,-74,-71,,-72.3333333333333,0.866025403784439,-71,-74,3
31,RR,0,50,2,-72,-73,,,,,,,,,-72.5,0.707106781186548,-72,-73,1
31,RR,1,50,3,-73,-72,-73,,,,,,,,-72.6666666666667,0.577350269189626,-72,-73,1
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,4,-73,-72,-72,-74,,,,,,,-72.75,0.957427107756338,-72,-74,2
31,RR,1,50,7,-72,-72,-74,-71,-70,-72,-74,,,,-72.1428571428571,1.4638501094228,-70,-74,4
31,RR,1,50,10,-72,-74,-71,-70,-72,-74,-74,-74,-72,-74,-72.7,1.49443411809733,-70,-74,4
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,8,-71,-70,-72,-74,-74,-74,-72,-74,,,-72.625,1.59798980865694,-70,-74,4
31,RR,1,50,3,-70,-72,-74,,,,,,,,-72,2,-70,-74,4
31,RR,0,50,2,-72,-74,,,,,,,,,-73,1.4142135623731,-72,-74,2
31,RR,1,50,8,-74,-74,-74,-72,-74,-72,-73,-73,,,-73.25,0.886405260427918,-72,-74,2
31,RR,1,50,10,-74,-74,-72,-74,-72,-73,-73,-72,-72,-71,-72.7,1.05934990547138,-71,-74,3
31,RR,1,50,4,-74,-72,-74,-72,,,,,,,-73,1.15470053837925,-72,-74,2
31,RR,1,50,7,-72,-74,-72,-73,-73,-72,-72,,,,-72.5714285714286,0.786795792469443,-72,-74,2
31,RR,1,50,7,-74,-72,-73,-73,-72,-72,-71,,,,-72.4285714285714,0.975900072948533,-71,-74,3
31,RR,0,50,2,-72,-73,,,,,,,,,-72.5,0.707106781186548,-72,-73,1
31,RR,1,50,10,-73,-73,-72,-72,-71,-71,-70,-72,-70,-70,-71.4,1.17378779077727,-70,-73,3
31,RR,1,50,3,-73,-72,-72,,,,,,,,-72.3333333333333,0.577350269189626,-72,-73,1
31,RR,1,50,6,-72,-72,-71,-71,-70,-72,,,,,-71.3333333333333,0.816496580927726,-70,-72,2
31,RR,1,50,7,-71,-71,-70,-72,-70,-70,-70,,,,-70.5714285714286,0.786795792469443,-70,-72,2
31,RR,1,50,6,-71,-70,-72,-70,-70,-70,,,,,-70.5,0.836660026534076,-70,-72,2
31,RR,1,50,5,-70,-72,-70,-70,-70,,,,,,-70.4,0.894427190999916,-70,-72,2
31,RR,0,50,2,-72,-70,,,,,,,,,-71,1.4142135623731,-70,-72,2
31,RR,1,50,3,-70,-70,-70,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,7,-70,-70,-72,-75,-74,-71,-73,,,,-72.1428571428571,1.95180014589707,-70,-75,5
31,RR,0,50,2,-72,-75,,,,,,,,,-73.5,2.12132034355964,-72,-75,3
31,RR,0,50,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,RR,1,50,9,-71,-73,-72,-71,-74,-71,-70,-72,-70,,-71.5555555555556,1.33333333333333,-70,-74,4
31,RR,1,50,6,-73,-72,-71,-74,-71,-70,,,,,-71.8333333333333,1.47196014438797,-70,-74,4
31,RR,0,50,2,-72,-71,,,,,,,,,-71.5,0.707106781186548,-71,-72,1
31,RR,1,50,8,-71,-74,-71,-70,-72,-70,-71,-71,,,-71.25,1.28173988892331,-70,-74,4
31,RR,1,50,5,-74,-71,-70,-72,-70,,,,,,-71.4,1.67332005306815,-70,-74,4
31,RR,0,50,2,-71,-70,,,,,,,,,-70.5,0.707106781186548,-70,-71,1
31,RR,0,50,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,3,-71,-70,-70,,,,,,,,-70.3333333333333,0.577350269189626,-70,-71,1
31,RR,1,50,7,-70,-70,-72,-71,-73,-79,-75,,,,-72.8571428571429,3.23669437485075,-70,-79,9
31,RR,1,50,9,-72,-71,-73,-79,-75,-75,-74,-75,-72,,-74,2.39791576165636,-71,-79,8
31,RR,1,50,10,-71,-73,-79,-75,-75,-74,-75,-72,-76,-77,-74.7,2.35937844922485,-71,-79,8
31,RR,1,50,8,-73,-79,-75,-75,-74,-75,-72,-76,,,-74.875,2.10017006114131,-72,-79,7
31,RR,1,50,10,-79,-75,-75,-74,-75,-72,-76,-77,-80,-77,-76,2.35702260395516,-72,-80,8
31,RR,0,50,2,-75,-75,,,,,,,,,-75,0,-75,-75,0
31,RR,1,50,10,-75,-74,-75,-72,-76,-77,-80,-77,-86,-76,-76.8,3.8528488738133,-72,-86,14
31,RR,1,50,9,-74,-75,-72,-76,-77,-80,-77,-86,-76,,-77,4.03112887414927,-72,-86,14
31,RR,1,50,7,-75,-72,-76,-77,-80,-77,-86,,,,-77.5714285714286,4.42933941113657,-72,-86,14
31,RR,1,50,3,-76,-77,-80,,,,,,,,-77.6666666666667,2.08166599946613,-76,-80,4
31,RR,1,50,10,-77,-80,-77,-86,-76,-76,-78,-76,-73,-72,-77.1,3.8715486421959,-72,-86,14
31,RR,0,50,1,-80,,,,,,,,,,-80,0,-80,-80,0
31,RR,1,50,4,-77,-86,-76,-76,,,,,,,-78.75,4.85626742811116,-76,-86,10
31,RR,1,50,6,-76,-76,-78,-76,-73,-72,,,,,-75.1666666666667,2.2286019533929,-72,-78,6
31,RR,1,50,5,-76,-78,-76,-73,-72,,,,,,-75,2.44948974278318,-72,-78,6
31,RR,1,50,5,-78,-76,-73,-72,-72,,,,,,-74.2,2.68328157299975,-72,-78,6
31,RR,0,50,2,-73,-72,,,,,,,,,-72.5,0.707106781186548,-72,-73,1
31,RR,1,50,9,-72,-72,-76,-70,-70,-71,-72,-75,-73,,-72.3333333333333,2.06155281280883,-70,-76,6
31,RR,1,50,7,-72,-76,-70,-70,-71,-72,-75,,,,-72.2857142857143,2.36038737740833,-70,-76,6
31,RR,1,50,4,-76,-70,-70,-71,,,,,,,-71.75,2.87228132326901,-70,-76,6
31,RR,0,50,2,-70,-70,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,3,-70,-71,-72,,,,,,,,-71,1,-70,-72,2
31,RR,1,50,3,-71,-72,-75,,,,,,,,-72.6666666666667,2.08166599946613,-71,-75,4
31,RR,1,50,9,-72,-75,-73,-73,-72,-71,-74,-71,-72,,-72.5555555555556,1.33333333333333,-71,-75,4
31,RR,0,50,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,RR,1,50,4,-73,-72,-71,-74,,,,,,,-72.5,1.29099444873581,-71,-74,3
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,7,-71,-74,-71,-72,-71,-74,-70,,,,-71.8571428571429,1.57359158493889,-70,-74,4
31,RR,1,50,3,-74,-71,-72,,,,,,,,-72.3333333333333,1.52752523165195,-71,-74,3
31,RR,1,50,5,-71,-72,-71,-74,-70,,,,,,-71.6,1.51657508881031,-70,-74,4
31,RR,1,50,6,-74,-70,-70,-73,-81,-78,,,,,-74.3333333333333,4.41210456207315,-70,-81,11
31,RR,1,50,5,-81,-78,-70,-70,-79,,,,,,-75.6,5.22494019104525,-70,-81,11
31,RR,1,50,5,-70,-70,-79,-70,-75,,,,,,-72.8,4.08656334834051,-70,-79,9
31,RR,1,50,6,-70,-79,-70,-75,-75,-72,,,,,-73.5,3.50713558335004,-70,-79,9
31,RR,0,50,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,RR,1,50,10,-70,-75,-75,-72,-67,-68,-69,-74,-70,-74,-71.4,2.98886823619465,-67,-75,8
31,RR,1,50,7,-75,-75,-72,-67,-68,-69,-74,,,,-71.4285714285714,3.40867241298539,-67,-75,8
31,RR,1,50,10,-67,-68,-69,-74,-70,-74,-72,-72,-70,-72,-70.8,2.39443799947573,-67,-74,7
31,RR,0,50,2,-68,-69,,,,,,,,,-68.5,0.707106781186548,-68,-69,1
31,RR,1,50,7,-74,-70,-74,-72,-72,-70,-72,,,,-72,1.63299316185545,-70,-74,4
31,RR,0,50,2,-70,-74,,,,,,,,,-72,2.82842712474619,-70,-74,4
31,RR,1,50,3,-74,-72,-72,,,,,,,,-72.6666666666667,1.15470053837925,-72,-74,2
31,RR,0,50,2,-72,-72,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,6,-72,-70,-72,-67,-70,-69,,,,,-70,1.89736659610103,-67,-72,5
31,RR,1,50,7,-70,-72,-67,-70,-69,-73,-70,,,,-70.1428571428571,1.95180014589707,-67,-73,6
31,RR,1,50,5,-72,-67,-70,-69,-73,,,,,,-70.2,2.38746727726266,-67,-73,6
31,RR,0,50,1,-67,,,,,,,,,,-67,0,-67,-67,0
31,RR,1,50,4,-70,-69,-73,-70,,,,,,,-70.5,1.73205080756888,-69,-73,4
31,RR,1,50,6,-69,-73,-70,-74,-72,-74,,,,,-72,2.0976176963403,-69,-74,5
31,RR,1,50,10,-73,-70,-74,-72,-74,-72,-79,-71,-70,-72,-72.7,2.62678510731274,-70,-79,9
31,RR,0,50,2,-70,-74,,,,,,,,,-72,2.82842712474619,-70,-74,4
31,RR,1,50,7,-72,-74,-72,-79,-71,-70,-72,,,,-72.8571428571429,2.96808419852332,-70,-79,9
31,RR,1,50,5,-72,-79,-71,-70,-72,,,,,,-72.8,3.56370593624109,-70,-79,9
31,RR,0,50,2,-79,-71,,,,,,,,,-75,5.65685424949238,-71,-79,8
31,RR,1,50,3,-71,-70,-72,,,,,,,,-71,1,-70,-72,2
31,RR,1,50,9,-70,-72,-67,-67,-73,-69,-69,-70,-72,,-69.8888888888889,2.14734978778752,-67,-73,6
31,RR,0,50,2,-67,-67,,,,,,,,,-67,0,-67,-67,0
31,RR,1,50,6,-67,-73,-69,-69,-70,-72,,,,,-70,2.19089023002066,-67,-73,6
31,RR,1,50,8,-69,-69,-70,-72,-70,-72,-71,-72,,,-70.625,1.30247018062932,-69,-72,3
31,RR,1,50,8,-69,-70,-72,-70,-72,-71,-72,-69,,,-70.625,1.30247018062932,-69,-72,3
31,RR,1,50,3,-70,-72,-70,,,,,,,,-70.6666666666667,1.15470053837925,-70,-72,2
31,RR,1,50,5,-72,-71,-72,-69,-70,,,,,,-70.8,1.30384048104053,-69,-72,3
31,RR,1,50,10,-71,-72,-69,-70,-70,-71,-70,-70,-71,-71,-70.5,0.849836585598797,-69,-72,3
31,RR,0,50,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,RR,1,50,7,-69,-70,-70,-71,-70,-70,-71,,,,-70.1428571428571,0.690065559342354,-69,-71,2
31,RR,0,50,2,-70,-70,,,,,,,,,-70,0,-70,-70,0
31,RR,1,50,4,-70,-71,-70,-70,,,,,,,-70.25,0.5,-70,-71,1
31,RR,1,50,5,-71,-70,-70,-71,-71,,,,,,-70.6,0.547722557505166,-70,-71,1
31,RR,1,50,7,-70,-70,-71,-71,-72,-73,-79,,,,-72.2857142857143,3.14718316987777,-70,-79,9
31,RR,1,50,4,-70,-71,-71,-72,,,,,,,-71,0.816496580927726,-70,-72,2
31,RR,1,50,3,-71,-71,-72,,,,,,,,-71.3333333333333,0.577350269189626,-71,-72,1
