watch,combination,risk,dist,samples,meanRSS,maxRSS,minRSS,rangeRSS
31,LR,1,100,8,-63.625,-62,-65,3
31,LR,1,100,5,-64,-63,-65,2
31,LR,1,100,3,-64,-63,-65,2
31,LR,0,100,1,-63,-63,-63,0
31,LR,1,100,10,-63.9,-63,-66,3
31,LR,1,100,3,-64.3333333333333,-63,-66,3
31,LR,1,100,10,-63.8,-63,-66,3
31,LR,1,100,10,-63.6,-63,-64,1
31,LR,1,100,7,-63.4285714285714,-63,-64,1
31,LR,1,100,7,-63.4285714285714,-63,-64,1
31,LR,1,100,3,-63,-63,-63,0
31,LR,1,100,4,-63.25,-63,-64,1
31,LR,1,100,5,-64,-63,-66,3
31,LR,1,100,5,-64.8,-63,-67,4
31,LR,1,100,9,-65.4444444444444,-64,-67,3
31,LR,1,100,5,-65.6,-64,-67,3
31,LR,1,100,10,-64.7,-63,-67,4
31,LR,0,100,1,-64,-64,-64,0
31,LR,1,100,6,-64.5,-63,-67,4
31,LR,1,100,8,-64.75,-63,-67,4
31,LR,1,100,4,-64,-63,-66,3
31,LR,1,100,4,-63.75,-63,-65,2
31,LR,0,100,2,-63.5,-63,-64,1
31,LR,0,100,2,-64,-63,-65,2
31,LR,0,100,2,-64.5,-64,-65,1
31,LR,1,100,3,-65.3333333333333,-64,-66,2
31,LR,1,100,3,-66.6666666666667,-66,-68,2
31,LR,1,100,6,-68,-66,-70,4
31,LR,1,100,9,-66.8888888888889,-64,-70,6
31,LR,1,100,5,-67.6,-64,-70,6
31,LR,1,100,4,-67.25,-64,-70,6
31,LR,1,100,3,-66.3333333333333,-64,-69,5
31,LR,0,100,1,-64,-64,-64,0
31,LR,1,100,4,-68.25,-65,-75,10
31,LR,0,100,2,-66.5,-66,-67,1
31,LR,1,100,7,-72.8571428571429,-67,-79,12
31,LR,1,100,5,-73.6,-68,-79,11
31,LR,1,100,10,-73.9,-68,-90,22
31,LR,1,100,5,-74.4,-68,-90,22
31,LR,1,100,10,-73.1,-68,-90,22
31,LR,1,100,5,-74.4,-68,-90,22
31,LR,0,100,1,-69,-69,-69,0
31,LR,1,100,8,-73.375,-69,-87,18
31,LR,1,100,6,-74.5,-69,-87,18
31,LR,0,100,1,-70,-70,-70,0
31,LR,1,100,7,-77,-69,-89,20
31,LR,1,100,5,-78,-69,-89,20
31,LR,1,100,3,-82,-70,-89,19
31,LR,1,100,4,-77,-70,-89,19
31,LR,1,100,4,-77,-70,-89,19
31,LR,1,100,4,-76.25,-70,-86,16
31,LR,1,100,6,-76.5,-70,-86,16
31,LR,1,100,3,-76.3333333333333,-70,-86,16
31,LR,0,100,1,-73,-73,-73,0
31,LR,1,100,3,-71.3333333333333,-70,-74,4
31,LR,1,100,4,-79.5,-70,-88,18
31,LR,1,100,9,-76.3333333333333,-69,-88,19
31,LR,1,100,6,-76.5,-69,-88,19
31,LR,1,100,4,-78.5,-69,-88,19
31,LR,1,100,9,-74.3333333333333,-69,-88,19
31,LR,1,100,5,-73.2,-69,-84,15
31,LR,1,100,10,-75.8,-69,-90,21
31,LR,1,100,8,-74.875,-69,-88,19
31,LR,1,100,6,-76.3333333333333,-69,-88,19
31,LR,1,100,5,-77.2,-69,-88,19
31,LR,1,100,5,-81.6,-69,-90,21
31,LR,1,100,3,-82,-69,-90,21
31,LR,1,100,8,-76.75,-67,-90,23
31,LR,1,100,9,-71,-67,-89,22
31,LR,1,100,3,-69.3333333333333,-67,-71,4
31,LR,1,100,5,-68.2,-67,-73,6
31,LR,1,100,5,-68.4,-67,-73,6
31,LR,1,100,8,-67.125,-65,-68,3
31,LR,1,100,10,-67.1,-65,-68,3
31,LR,1,100,5,-67.2,-65,-68,3
31,LR,1,100,3,-67,-65,-68,3
31,LR,0,100,2,-68,-68,-68,0
31,LR,1,100,8,-66.875,-65,-68,3
31,LR,1,100,10,-66.3,-65,-68,3
31,LR,1,100,8,-66.625,-65,-68,3
31,LR,1,100,10,-65.7,-62,-67,5
31,LR,0,100,1,-67,-67,-67,0
31,LR,1,100,4,-65.5,-65,-66,1
31,LR,1,100,8,-64.5,-62,-66,4
31,LR,1,100,5,-64,-62,-65,3
31,LR,1,100,8,-64.75,-62,-68,6
31,LR,1,100,4,-64.5,-63,-66,3
31,LR,0,100,2,-64.5,-63,-66,3
31,LR,1,100,10,-66.3,-64,-68,4
31,LR,1,100,4,-65.5,-64,-68,4
31,LR,1,100,10,-66.6,-64,-68,4
31,LR,1,100,3,-66.3333333333333,-66,-67,1
31,LR,1,100,10,-67.5,-65,-71,6
31,LR,1,100,7,-67.7142857142857,-65,-71,6
31,LR,1,100,7,-67.8571428571429,-65,-71,6
31,LR,1,100,4,-68,-65,-71,6
31,LR,1,100,7,-67.7142857142857,-64,-71,7
31,LR,1,100,6,-68.1666666666667,-64,-71,7
31,LR,1,100,3,-69,-68,-71,3
31,LR,0,100,2,-66,-64,-68,4
31,LR,1,100,7,-67.4285714285714,-64,-70,6
31,LR,0,100,2,-69,-68,-70,2
31,LR,1,100,9,-67.7777777777778,-64,-70,6
31,LR,1,100,4,-67.5,-64,-70,6
31,LR,1,100,8,-68,-64,-70,6
31,LR,1,100,9,-68.8888888888889,-64,-70,6
31,LR,1,100,9,-69.1111111111111,-64,-70,6
31,LR,1,100,10,-68.7,-64,-70,6
31,LR,1,100,9,-69.2222222222222,-65,-70,5
31,LR,1,100,5,-69.6,-68,-70,2
31,LR,1,100,3,-70,-70,-70,0
31,LR,1,100,5,-69,-65,-70,5
31,LR,0,100,2,-67.5,-65,-70,5
31,LR,1,100,4,-68.75,-65,-70,5
31,LR,1,100,4,-69,-66,-70,4
31,LR,1,100,5,-68.6,-66,-70,4
31,LR,1,100,3,-67.6666666666667,-66,-70,4
31,LR,1,100,7,-67.5714285714286,-66,-70,4
31,LR,1,100,3,-66.6666666666667,-66,-68,2
31,LR,1,100,5,-68.8,-66,-70,4
31,LR,0,100,2,-68,-66,-70,4
31,LR,1,100,7,-69.4285714285714,-66,-70,4
31,LR,0,100,1,-70,-70,-70,0
31,LR,1,100,6,-69.8333333333333,-66,-74,8
31,LR,1,100,8,-67.75,-63,-74,11
31,LR,1,100,8,-67.75,-63,-74,11
31,LR,0,100,2,-71.5,-69,-74,5
31,LR,1,100,4,-67,-63,-74,11
31,LR,1,100,3,-64.6666666666667,-63,-67,4
31,LR,1,100,8,-66.375,-64,-70,6
31,LR,1,100,3,-66.3333333333333,-64,-70,6
31,LR,1,100,3,-68.6666666666667,-68,-70,2
31,LR,1,100,7,-66.4285714285714,-64,-68,4
31,LR,1,100,8,-66.25,-64,-68,4
31,LR,1,100,10,-66.1,-64,-68,4
31,LR,1,100,8,-66,-64,-68,4
31,LR,1,100,4,-66.5,-65,-68,3
31,LR,1,100,7,-66.7142857142857,-64,-68,4
31,LR,0,100,1,-67,-67,-67,0
31,LR,0,100,1,-66,-66,-66,0
31,LR,1,100,7,-66.5714285714286,-64,-68,4
31,LR,0,100,1,-66,-66,-66,0
31,LR,1,100,5,-67.6,-66,-69,3
31,LR,1,100,6,-67.6666666666667,-66,-69,3
31,LR,1,100,5,-66.8,-65,-68,3
31,LR,1,100,4,-66.5,-65,-68,3
31,LR,1,100,4,-66.25,-65,-68,3
31,LR,1,100,9,-67.2222222222222,-65,-70,5
31,LR,1,100,8,-67.25,-66,-70,4
31,LR,1,100,5,-67.2,-66,-69,3
31,LR,1,100,7,-67.4285714285714,-66,-70,4
31,LR,1,100,10,-68.9,-66,-71,5
31,LR,1,100,7,-68.7142857142857,-66,-71,5
31,LR,1,100,7,-69.1428571428571,-66,-71,5
31,LR,1,100,10,-68.9,-66,-71,5
31,LR,1,100,7,-69.5714285714286,-66,-71,5
31,LR,1,100,8,-69.875,-66,-72,6
31,LR,0,100,2,-71,-71,-71,0
31,LR,1,100,3,-69.3333333333333,-66,-71,5
31,LR,1,100,7,-68.5714285714286,-66,-73,7
31,LR,1,100,7,-69.4285714285714,-66,-73,7
31,LR,1,100,9,-68.8888888888889,-65,-73,8
31,LR,1,100,3,-68.3333333333333,-66,-73,7
31,LR,1,100,3,-70.3333333333333,-66,-73,7
31,LR,1,100,6,-70,-65,-73,8
31,LR,1,100,10,-69.1,-65,-72,7
31,LR,1,100,10,-68.7,-65,-70,5
31,LR,0,100,2,-67.5,-65,-70,5
31,LR,1,100,3,-70,-70,-70,0
31,LR,1,100,6,-68.5,-66,-70,4
31,LR,1,100,10,-68.3,-66,-70,4
31,LR,0,100,1,-69,-69,-69,0
31,LR,1,100,5,-68.4,-68,-70,2
31,LR,1,100,5,-68.4,-68,-70,2
31,LR,1,100,4,-68,-68,-68,0
31,LR,1,100,7,-67.2857142857143,-65,-68,3
31,LR,1,100,4,-67.75,-67,-68,1
31,LR,1,100,8,-66.375,-64,-68,4
31,LR,0,100,1,-67,-67,-67,0
31,LR,0,100,2,-67.5,-67,-68,1
31,LR,1,100,4,-65.25,-64,-66,2
31,LR,0,100,1,-66,-66,-66,0
31,LR,0,100,2,-68.5,-66,-71,5
31,LR,1,100,4,-66.5,-65,-68,3
31,LR,1,100,4,-66.5,-65,-68,3
31,LR,1,100,8,-68.125,-65,-76,11
31,LR,1,100,7,-72.1428571428571,-66,-92,26
31,LR,1,100,10,-72.3,-66,-92,26
31,LR,0,100,2,-67,-66,-68,2
31,LR,1,100,5,-75,-68,-92,24
31,LR,1,100,9,-73.2222222222222,-68,-92,24
31,LR,0,100,1,-76,-76,-76,0
31,LR,1,100,9,-69.8888888888889,-66,-74,8
31,LR,0,100,2,-69,-68,-70,2
31,LR,1,100,6,-69.1666666666667,-66,-72,6
31,LR,1,100,8,-68.875,-66,-72,6
31,LR,1,100,3,-70.3333333333333,-69,-72,3
31,LR,1,100,9,-68.3333333333333,-66,-72,6
31,LR,1,100,5,-67.8,-66,-70,4
31,LR,1,100,6,-68,-66,-70,4
31,LR,1,100,10,-68.1,-65,-70,5
31,LR,0,100,1,-69,-69,-69,0
31,LR,1,100,10,-67.7,-65,-69,4
31,LR,1,100,8,-67.75,-65,-69,4
31,LR,1,100,5,-67.6,-65,-69,4
31,LR,1,100,3,-67.6666666666667,-67,-68,1
31,LR,1,100,7,-68.2857142857143,-67,-72,5
31,LR,1,100,9,-68.6666666666667,-67,-72,5
31,LR,1,100,9,-68.3333333333333,-65,-72,7
31,LR,1,100,3,-69.3333333333333,-68,-72,4
31,LR,0,100,1,-68,-68,-68,0
31,LR,1,100,5,-68.6,-67,-72,5
31,LR,1,100,10,-68.6,-65,-77,12
31,LR,1,100,8,-69,-65,-77,12
31,LR,1,100,5,-67.8,-65,-72,7
31,LR,1,100,6,-69.3333333333333,-65,-77,12
31,LR,1,100,3,-66.6666666666667,-65,-68,3
31,LR,0,100,2,-67.5,-67,-68,1
31,LR,1,100,6,-69,-66,-77,11
31,LR,1,100,7,-70.2857142857143,-66,-81,15
31,LR,1,100,9,-70.3333333333333,-66,-81,15
31,LR,1,100,8,-70.375,-66,-81,15
31,LR,1,100,5,-72.8,-67,-81,14
31,LR,1,100,3,-69.3333333333333,-67,-73,6
31,LR,1,100,6,-71.3333333333333,-66,-84,18
31,LR,0,100,2,-67.5,-67,-68,1
31,LR,0,100,2,-66.5,-66,-67,1
31,LR,1,100,5,-75.6,-66,-84,18
31,LR,1,100,7,-77.5714285714286,-74,-84,10
31,LR,1,100,5,-77.8,-74,-84,10
31,LR,1,100,4,-76.25,-74,-78,4
31,LR,1,100,10,-73.4,-66,-84,18
31,LR,1,100,7,-74.2857142857143,-66,-84,18
31,LR,1,100,3,-78.3333333333333,-78,-79,1
31,LR,1,100,3,-76,-74,-79,5
31,LR,1,100,5,-77,-75,-79,4
31,LR,0,100,1,-79,-79,-79,0
31,LR,1,100,6,-76.3333333333333,-73,-79,6
26,RL,1,100,3,-63.6666666666667,-62,-65,3
26,RL,1,100,6,-71.5,-62,-92,30
26,RL,1,100,7,-71.4285714285714,-66,-74,8
26,RL,1,100,9,-71.1111111111111,-66,-74,8
26,RL,1,100,9,-71.1111111111111,-66,-74,8
26,RL,0,100,1,-74,-74,-74,0
26,RL,0,100,2,-72,-70,-74,4
26,RL,1,100,9,-70.4444444444444,-66,-74,8
26,RL,0,100,1,-73,-73,-73,0
26,RL,0,100,2,-68.5,-68,-69,1
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,8,-69.625,-66,-75,9
26,RL,0,100,2,-69.5,-66,-73,7
26,RL,1,100,9,-73.4444444444444,-67,-88,21
26,RL,1,100,6,-71.8333333333333,-67,-79,12
26,RL,1,100,8,-73.375,-67,-88,21
26,RL,1,100,6,-75,-68,-88,20
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,3,-79.3333333333333,-71,-88,17
26,RL,0,100,2,-83.5,-79,-88,9
26,RL,1,100,7,-71.2857142857143,-63,-88,25
26,RL,1,100,7,-68,-63,-73,10
26,RL,0,100,1,-63,-63,-63,0
26,RL,1,100,10,-70.4,-66,-76,10
26,RL,1,100,7,-70.4285714285714,-66,-76,10
26,RL,1,100,4,-71,-68,-76,8
26,RL,1,100,10,-72,-64,-82,18
26,RL,0,100,1,-76,-76,-76,0
26,RL,1,100,5,-73.6,-66,-82,16
26,RL,1,100,7,-70.7142857142857,-64,-82,18
26,RL,1,100,6,-69.5,-64,-82,18
26,RL,0,100,2,-69,-66,-72,6
26,RL,1,100,8,-67.875,-64,-81,17
26,RL,1,100,4,-66,-64,-67,3
26,RL,0,100,1,-66,-66,-66,0
26,RL,1,100,6,-68.5,-64,-81,17
26,RL,1,100,4,-70,-65,-81,16
26,RL,1,100,3,-66.3333333333333,-65,-67,2
26,RL,1,100,9,-68.8888888888889,-64,-74,10
26,RL,1,100,4,-68.25,-64,-72,8
26,RL,1,100,5,-71,-67,-74,7
26,RL,0,100,2,-69.5,-67,-72,5
26,RL,1,100,7,-72,-65,-78,13
26,RL,1,100,6,-72,-65,-78,13
26,RL,1,100,10,-71.6,-65,-82,17
26,RL,1,100,5,-74.2,-65,-82,17
26,RL,1,100,8,-72.25,-65,-82,17
26,RL,1,100,8,-72.375,-66,-82,16
26,RL,1,100,5,-71.6,-66,-82,16
26,RL,1,100,5,-68.4,-66,-77,11
26,RL,0,100,1,-66,-66,-66,0
26,RL,1,100,4,-67.5,-66,-70,4
26,RL,1,100,7,-70.2857142857143,-66,-75,9
26,RL,1,100,6,-71,-66,-75,9
26,RL,0,100,1,-67,-67,-67,0
26,RL,0,100,1,-75,-75,-75,0
26,RL,1,100,7,-70.4285714285714,-66,-77,11
26,RL,1,100,10,-70.9,-66,-81,15
26,RL,1,100,6,-69.1666666666667,-66,-77,11
26,RL,1,100,8,-69.875,-66,-81,15
26,RL,1,100,3,-68,-66,-70,4
26,RL,1,100,4,-69,-66,-71,5
26,RL,1,100,5,-73,-69,-81,12
26,RL,1,100,8,-73.625,-66,-81,15
26,RL,1,100,3,-75.3333333333333,-71,-81,10
26,RL,1,100,10,-72.4,-66,-81,15
26,RL,1,100,7,-72.2857142857143,-66,-81,15
26,RL,0,100,2,-71.5,-66,-77,11
26,RL,1,100,3,-70.6666666666667,-70,-72,2
26,RL,1,100,10,-70.6,-66,-76,10
26,RL,1,100,6,-69.6666666666667,-66,-73,7
26,RL,0,100,2,-71.5,-71,-72,1
26,RL,1,100,5,-68.6,-66,-72,6
26,RL,1,100,4,-67.75,-66,-69,3
26,RL,1,100,4,-69,-66,-73,7
26,RL,1,100,8,-73.5,-68,-78,10
26,RL,1,100,7,-74.2857142857143,-69,-78,9
26,RL,1,100,3,-75.3333333333333,-73,-77,4
26,RL,1,100,10,-72.8,-64,-78,14
26,RL,1,100,3,-77.3333333333333,-77,-78,1
26,RL,1,100,5,-73.4,-70,-78,8
26,RL,1,100,5,-73,-70,-77,7
26,RL,0,100,1,-70,-70,-70,0
26,RL,1,100,10,-71.3,-64,-77,13
26,RL,1,100,9,-71.2222222222222,-64,-77,13
26,RL,1,100,3,-69.3333333333333,-64,-76,12
26,RL,1,100,7,-73,-68,-80,12
26,RL,0,100,2,-70.5,-68,-73,5
26,RL,1,100,8,-72.5,-68,-80,12
26,RL,0,100,2,-72.5,-71,-74,3
26,RL,1,100,5,-73.4,-68,-80,12
26,RL,1,100,3,-73.3333333333333,-68,-80,12
26,RL,1,100,4,-69,-67,-71,4
26,RL,0,100,1,-67,-67,-67,0
26,RL,1,100,3,-70,-67,-72,5
26,RL,1,100,9,-72.5555555555556,-67,-82,15
26,RL,1,100,8,-72.625,-67,-82,15
26,RL,1,100,9,-71.8888888888889,-67,-82,15
26,RL,0,100,1,-82,-82,-82,0
26,RL,1,100,3,-67.6666666666667,-67,-68,1
26,RL,1,100,10,-70.9,-66,-86,20
26,RL,1,100,10,-71.3,-66,-86,20
26,RL,1,100,7,-69.7142857142857,-66,-72,6
26,RL,1,100,10,-73.8,-66,-86,20
26,RL,1,100,6,-72,-66,-86,20
26,RL,1,100,4,-69.75,-66,-72,6
26,RL,1,100,4,-73.25,-66,-86,20
26,RL,1,100,7,-75.4285714285714,-68,-86,18
26,RL,1,100,4,-80,-72,-86,14
26,RL,1,100,5,-74.2,-68,-86,18
26,RL,1,100,7,-72.7142857142857,-68,-86,18
26,RL,0,100,2,-68.5,-68,-69,1
26,RL,1,100,8,-70.5,-66,-74,8
26,RL,1,100,10,-71.8,-66,-83,17
26,RL,0,100,1,-73,-73,-73,0
26,RL,1,100,9,-72.2222222222222,-66,-83,17
26,RL,1,100,9,-75.4444444444444,-68,-95,27
26,RL,1,100,3,-70,-68,-74,6
26,RL,1,100,7,-76.1428571428571,-68,-95,27
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,9,-80.6666666666667,-70,-95,25
26,RL,1,100,9,-79.1111111111111,-69,-95,26
26,RL,1,100,7,-81.2857142857143,-70,-95,25
26,RL,1,100,7,-77.5714285714286,-69,-88,19
26,RL,1,100,5,-80,-70,-88,18
26,RL,1,100,9,-74.3333333333333,-68,-83,15
26,RL,1,100,7,-73.2857142857143,-68,-83,15
26,RL,1,100,9,-72.2222222222222,-65,-81,16
26,RL,1,100,7,-71.2857142857143,-65,-78,13
26,RL,1,100,10,-71.2,-65,-80,15
26,RL,1,100,7,-71.7142857142857,-65,-80,15
26,RL,1,100,3,-70.6666666666667,-65,-77,12
26,RL,1,100,8,-71.75,-65,-80,15
26,RL,1,100,5,-72,-65,-80,15
26,RL,0,100,1,-80,-80,-80,0
26,RL,1,100,7,-70,-66,-75,9
26,RL,1,100,6,-69.5,-66,-75,9
26,RL,1,100,10,-69.2,-66,-73,7
26,RL,1,100,4,-68.75,-66,-71,5
26,RL,1,100,6,-69.8333333333333,-66,-73,7
26,RL,1,100,6,-69.3333333333333,-66,-73,7
26,RL,1,100,8,-72.75,-68,-81,13
26,RL,1,100,7,-76.1428571428571,-67,-92,25
26,RL,1,100,10,-72.6,-65,-92,27
26,RL,0,100,2,-86.5,-81,-92,11
26,RL,1,100,4,-75.25,-67,-92,25
26,RL,1,100,4,-69,-67,-72,5
26,RL,1,100,8,-67.375,-65,-70,5
26,RL,1,100,8,-67.625,-65,-72,7
26,RL,1,100,3,-67.3333333333333,-67,-68,1
26,RL,1,100,3,-66.6666666666667,-65,-68,3
26,RL,1,100,10,-72.3,-65,-88,23
26,RL,1,100,10,-72.9,-65,-88,23
26,RL,0,100,2,-67.5,-67,-68,1
26,RL,1,100,10,-74.1,-68,-88,20
26,RL,1,100,9,-74.7777777777778,-70,-88,18
26,RL,1,100,7,-75.4285714285714,-70,-88,18
26,RL,1,100,8,-73.625,-65,-88,23
26,RL,0,100,1,-88,-88,-88,0
26,RL,1,100,8,-70.375,-65,-80,15
26,RL,1,100,10,-68.7,-65,-73,8
26,RL,1,100,6,-68.3333333333333,-65,-73,8
26,RL,1,100,7,-68.2857142857143,-65,-73,8
26,RL,1,100,6,-67.5,-65,-73,8
26,RL,1,100,3,-66.6666666666667,-66,-68,2
26,RL,1,100,5,-68.6,-65,-73,8
26,RL,1,100,5,-68.8,-65,-71,6
26,RL,1,100,6,-74.1666666666667,-68,-84,16
26,RL,1,100,8,-73.625,-67,-84,17
26,RL,0,100,1,-70,-70,-70,0
26,RL,0,100,2,-81.5,-79,-84,5
26,RL,1,100,7,-73.7142857142857,-67,-84,17
26,RL,1,100,3,-70.6666666666667,-67,-74,7
26,RL,1,100,5,-70.4,-67,-73,6
26,RL,1,100,10,-69.3,-65,-74,9
26,RL,0,100,1,-68,-68,-68,0
26,RL,1,100,7,-70.7142857142857,-67,-74,7
26,RL,1,100,5,-70.8,-68,-74,6
26,RL,0,100,2,-74,-74,-74,0
26,RL,1,100,3,-70.6666666666667,-68,-74,6
26,RL,1,100,4,-71,-68,-74,6
26,RL,1,100,8,-73.875,-68,-90,22
26,RL,0,100,2,-73,-72,-74,2
26,RL,1,100,6,-74.8333333333333,-68,-90,22
26,RL,1,100,9,-81,-68,-92,24
26,RL,0,100,1,-69,-69,-69,0
26,RL,0,100,1,-76,-76,-76,0
26,RL,0,100,2,-82,-74,-90,16
26,RL,1,100,3,-87,-80,-92,12
26,RL,1,100,3,-86.6666666666667,-80,-91,11
26,RL,1,100,10,-78.7,-68,-93,25
26,RL,1,100,7,-76.1428571428571,-68,-93,25
26,RL,1,100,5,-71.2,-68,-78,10
26,RL,1,100,8,-74.5,-68,-93,25
26,RL,1,100,10,-74.7,-68,-93,25
26,RL,0,100,2,-68.5,-68,-69,1
26,RL,1,100,8,-76.125,-70,-93,23
26,RL,1,100,4,-74.5,-73,-76,3
26,RL,1,100,8,-73.25,-67,-77,10
26,RL,1,100,7,-72.8571428571429,-67,-77,10
26,RL,1,100,10,-74.6,-67,-82,15
26,RL,1,100,3,-73.6666666666667,-70,-77,7
26,RL,1,100,10,-77.1,-67,-86,19
26,RL,1,100,4,-76.75,-67,-82,15
26,RL,1,100,10,-76.7,-67,-86,19
26,RL,1,100,10,-76.9,-69,-86,17
26,RL,1,100,8,-77.375,-71,-86,15
26,RL,1,100,9,-75.1111111111111,-69,-86,17
26,RL,1,100,10,-74.3,-68,-86,18
26,RL,1,100,5,-75.4,-69,-86,17
26,RL,1,100,8,-72,-68,-78,10
26,RL,0,100,1,-69,-69,-69,0
26,RL,1,100,9,-73.3333333333333,-68,-78,10
26,RL,1,100,7,-74.4285714285714,-68,-78,10
26,RL,1,100,10,-73.6,-68,-81,13
26,RL,1,100,4,-74,-68,-78,10
26,RL,1,100,8,-74,-68,-81,13
26,RL,1,100,10,-76.2,-69,-85,16
26,RL,1,100,3,-71.6666666666667,-71,-73,2
26,RL,1,100,6,-77.3333333333333,-71,-85,14
26,RL,1,100,9,-76.1111111111111,-66,-85,19
26,RL,1,100,7,-78,-69,-85,16
26,RL,1,100,3,-82.6666666666667,-81,-85,4
26,RL,1,100,4,-77,-69,-82,13
26,RL,1,100,10,-76,-66,-80,14
26,RL,1,100,8,-75.75,-66,-80,14
26,RL,0,100,1,-77,-77,-77,0
26,RL,1,100,5,-76.2,-66,-80,14
26,RL,1,100,8,-76.5,-72,-80,8
26,RL,0,100,1,-76,-76,-76,0
26,RL,1,100,3,-79.3333333333333,-79,-80,1
26,RL,1,100,5,-75.4,-72,-80,8
26,RL,1,100,9,-72.4444444444444,-69,-79,10
26,RL,1,100,9,-71.1111111111111,-67,-74,7
26,RL,1,100,8,-70.5,-67,-73,6
26,RL,1,100,8,-74.375,-67,-89,22
26,RL,1,100,4,-70.25,-67,-73,6
26,RL,0,100,2,-68.5,-67,-70,3
26,RL,1,100,3,-75.6666666666667,-71,-81,10
26,RL,1,100,10,-80,-68,-90,22
26,RL,1,100,10,-81.2,-68,-90,22
26,RL,1,100,5,-86.6,-83,-90,7
26,RL,0,100,1,-87,-87,-87,0
26,RL,1,100,9,-80.5555555555556,-68,-92,24
26,RL,1,100,9,-79.5555555555556,-68,-92,24
26,RL,0,100,1,-70,-70,-70,0
26,RL,1,100,7,-80.4285714285714,-68,-92,24
26,RL,1,100,4,-82.5,-73,-92,19
26,RL,1,100,9,-81,-75,-92,17
26,RL,1,100,9,-79.8888888888889,-75,-92,17
26,RL,1,100,8,-76.75,-72,-84,12
26,RL,1,100,5,-76.8,-75,-80,5
26,RL,1,100,8,-77.125,-72,-82,10
26,RL,1,100,8,-75.75,-66,-82,16
26,RL,1,100,3,-75.3333333333333,-74,-77,3
26,RL,1,100,10,-77.4,-66,-89,23
26,RL,1,100,9,-77.7777777777778,-66,-89,23
26,RL,0,100,2,-81,-80,-82,2
26,RL,1,100,6,-79.3333333333333,-66,-89,23
26,RL,1,100,3,-77.3333333333333,-66,-84,18
26,RL,1,100,9,-76.4444444444444,-70,-89,19
26,RL,1,100,8,-75.5,-70,-89,19
26,RL,1,100,8,-73.875,-69,-89,20
26,RL,1,100,10,-72.2,-67,-79,12
26,RL,1,100,6,-71.5,-69,-76,7
26,RL,0,100,2,-74,-72,-76,4
26,RL,1,100,6,-70.3333333333333,-67,-74,7
26,RL,1,100,10,-71.8,-67,-79,12
26,RL,1,100,7,-72.2857142857143,-67,-79,12
26,RL,1,100,9,-76.4444444444444,-67,-96,29
26,RL,0,100,2,-76.5,-74,-79,5
26,RL,1,100,8,-77.25,-70,-96,26
26,RL,1,100,8,-78,-70,-96,26
26,RL,1,100,5,-80.2,-71,-96,25
26,RL,1,100,9,-78.7777777777778,-71,-96,25
26,RL,1,100,4,-81.5,-71,-96,25
26,RL,0,100,2,-79.5,-79,-80,1
26,RL,1,100,4,-76.5,-73,-80,7
26,RL,1,100,9,-75.2222222222222,-66,-83,17
26,RL,1,100,4,-73.75,-73,-75,2
26,RL,0,100,1,-75,-75,-75,0
26,RL,1,100,7,-74,-66,-83,17
26,RL,1,100,10,-71.8,-65,-83,18
26,RL,1,100,3,-76,-66,-83,17
26,RL,1,100,6,-70.5,-65,-79,14
26,RL,0,100,1,-66,-66,-66,0
26,RL,1,100,9,-69.8888888888889,-65,-75,10
26,RL,1,100,8,-70.25,-65,-75,10
26,RL,1,100,4,-68.25,-65,-72,7
26,RL,0,100,2,-68.5,-65,-72,7
26,RL,1,100,9,-72.8888888888889,-65,-85,20
26,RL,1,100,5,-75.2,-69,-85,16
26,RL,1,100,3,-74,-71,-76,5
26,RL,1,100,3,-77.3333333333333,-71,-85,14
26,RL,0,100,1,-76,-76,-76,0
26,RL,1,100,8,-69.625,-64,-74,10
26,RL,1,100,7,-69,-64,-72,8
26,RL,1,100,9,-73.1111111111111,-64,-80,16
26,RL,1,100,3,-71,-69,-72,3
26,RL,1,100,8,-75.125,-64,-83,19
26,RL,0,100,1,-64,-64,-64,0
26,RL,1,100,4,-79.25,-76,-83,7
26,RL,0,100,1,-78,-78,-78,0
26,RL,1,100,5,-78.2,-71,-83,12
26,RL,1,100,4,-78.75,-71,-83,12
26,RL,1,100,7,-79,-71,-87,16
26,RL,1,100,6,-79,-71,-87,16
26,RL,1,100,10,-76.4,-64,-83,19
26,RL,0,100,2,-83,-79,-87,8
26,RL,1,100,4,-78.5,-78,-79,1
26,RL,0,100,2,-78.5,-78,-79,1
26,RL,1,100,4,-80.75,-78,-87,9
26,RL,0,100,1,-78,-78,-78,0
26,RL,1,100,8,-79,-73,-87,14
26,RL,1,100,10,-77.5,-71,-87,16
26,RL,1,100,7,-75.7142857142857,-71,-79,8
26,LR,1,100,4,-72.5,-69,-76,7
26,LR,1,100,4,-71.25,-69,-74,5
26,LR,1,100,9,-68.2222222222222,-60,-71,11
26,LR,1,100,4,-70,-67,-71,4
26,LR,1,100,6,-66.6666666666667,-60,-71,11
26,LR,1,100,3,-67.3333333333333,-60,-71,11
26,LR,0,100,1,-71,-71,-71,0
26,LR,1,100,9,-64.5555555555556,-60,-69,9
26,LR,0,100,1,-63,-63,-63,0
26,LR,1,100,3,-64.3333333333333,-64,-65,1
26,LR,1,100,10,-66.3,-64,-69,5
