watch,combination,risk,dist,samples,rawRSS_1,rawRSS_2,rawRSS_3,rawRSS_4,rawRSS_5,rawRSS_6,rawRSS_7,rawRSS_8,rawRSS_9,rawRSS_10,meanRSS,stdRSS,maxRSS,minRSS,rangeRSS
31,LR,1,150,6,-73,-75,-75,-73,-73,-76,,,,,-74.1666666666667,1.32916013582513,-73,-76,3
31,LR,1,150,4,-75,-75,-73,-73,,,,,,,-74,1.15470053837925,-73,-75,2
31,LR,1,150,5,-75,-73,-73,-76,-74,,,,,,-74.2,1.30384048104053,-73,-76,3
31,LR,1,150,9,-73,-73,-76,-74,-76,-74,-76,-72,-75,,-74.3333333333333,1.5,-72,-76,4
31,LR,1,150,6,-73,-76,-74,-76,-74,-76,,,,,-74.8333333333333,1.32916013582513,-73,-76,3
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,1,150,3,-76,-74,-76,,,,,,,,-75.3333333333333,1.15470053837925,-74,-76,2
31,LR,1,150,8,-74,-76,-72,-75,-74,-74,-76,-75,,,-74.5,1.30930734141595,-72,-76,4
31,LR,0,150,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,LR,1,150,7,-72,-75,-74,-74,-76,-75,-73,,,,-74.1428571428571,1.3451854182691,-72,-76,4
31,LR,1,150,9,-75,-74,-74,-76,-75,-73,-72,-74,-74,,-74.1111111111111,1.16666666666667,-72,-76,4
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,1,150,4,-76,-75,-73,-72,,,,,,,-74,1.82574185835055,-72,-76,4
31,LR,1,150,6,-75,-73,-72,-74,-74,-84,,,,,-75.3333333333333,4.36653943835008,-72,-84,12
31,LR,1,150,5,-73,-72,-74,-74,-84,,,,,,-75.4,4.87852436706019,-72,-84,12
31,LR,1,150,8,-72,-74,-74,-84,-74,-72,-80,-74,,,-75.5,4.24264068711928,-72,-84,12
31,LR,1,150,3,-74,-74,-84,,,,,,,,-77.3333333333333,5.77350269189626,-74,-84,10
31,LR,1,150,10,-74,-84,-74,-72,-80,-74,-74,-80,-74,-74,-76,3.8873012632302,-72,-84,12
31,LR,1,150,10,-74,-72,-80,-74,-74,-80,-74,-74,-74,-85,-76.1,4.1217579852399,-72,-85,13
31,LR,1,150,7,-72,-80,-74,-74,-80,-74,-74,,,,-75.4285714285714,3.20713490294909,-72,-80,8
31,LR,1,150,9,-74,-74,-80,-74,-74,-74,-85,-74,-74,,-75.8888888888889,3.9510898637099,-74,-85,11
31,LR,0,150,1,-80,,,,,,,,,,-80,0,-80,-80,0
31,LR,1,150,5,-74,-74,-74,-85,-74,,,,,,-76.2,4.91934955049954,-74,-85,11
31,LR,1,150,7,-74,-74,-85,-74,-74,-81,-74,,,,-76.5714285714286,4.54082014828242,-74,-85,11
31,LR,1,150,5,-74,-85,-74,-74,-81,,,,,,-77.6,5.12835256198323,-74,-85,11
31,LR,1,150,7,-85,-74,-74,-81,-74,-77,-75,,,,-77.1428571428571,4.29839394148448,-74,-85,11
31,LR,1,150,3,-74,-74,-81,,,,,,,,-76.3333333333333,4.04145188432738,-74,-81,7
31,LR,0,150,1,-81,,,,,,,,,,-81,0,-81,-81,0
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,1,150,4,-77,-75,-73,-75,,,,,,,-75,1.63299316185545,-73,-77,4
31,LR,1,150,5,-75,-73,-75,-74,-81,,,,,,-75.6,3.13049516849971,-73,-81,8
31,LR,1,150,9,-73,-75,-74,-81,-74,-79,-79,-74,-78,,-76.3333333333333,2.91547594742265,-73,-81,8
31,LR,1,150,7,-75,-74,-81,-74,-79,-79,-74,,,,-76.5714285714286,2.99205296617238,-74,-81,7
31,LR,1,150,8,-74,-81,-74,-79,-79,-74,-78,-78,,,-77.125,2.74837614393871,-74,-81,7
31,LR,1,150,8,-81,-74,-79,-79,-74,-78,-78,-78,,,-77.625,2.44584195260913,-74,-81,7
31,LR,1,150,8,-74,-79,-79,-74,-78,-78,-78,-74,,,-76.75,2.31455024943138,-74,-79,5
31,LR,1,150,3,-79,-79,-74,,,,,,,,-77.3333333333333,2.88675134594813,-74,-79,5
31,LR,1,150,10,-79,-74,-78,-78,-78,-74,-79,-78,-74,-75,-76.7,2.16281709300111,-74,-79,5
31,LR,1,150,10,-74,-78,-78,-78,-74,-79,-78,-74,-75,-76,-76.4,2.01108041719978,-74,-79,5
31,LR,1,150,5,-78,-78,-74,-79,-78,,,,,,-77.4,1.94935886896179,-74,-79,5
31,LR,1,150,4,-78,-74,-79,-78,,,,,,,-77.25,2.21735578260835,-74,-79,5
31,LR,1,150,7,-74,-79,-78,-74,-75,-76,-76,,,,-76,1.91485421551268,-74,-79,5
31,LR,1,150,8,-79,-78,-74,-75,-76,-76,-74,-81,,,-76.625,2.50356888118884,-74,-81,7
31,LR,0,150,2,-78,-74,,,,,,,,,-76,2.82842712474619,-74,-78,4
31,LR,1,150,10,-75,-76,-76,-74,-81,-81,-77,-80,-77,-78,-77.5,2.46080384337223,-74,-81,7
31,LR,1,150,8,-76,-76,-74,-81,-81,-77,-80,-77,,,-77.75,2.60494036125864,-74,-81,7
31,LR,1,150,4,-76,-74,-81,-81,,,,,,,-78,3.55902608401044,-74,-81,7
31,LR,1,150,8,-74,-81,-81,-77,-80,-77,-78,-76,,,-78,2.50713268211203,-74,-81,7
31,LR,1,150,8,-81,-81,-77,-80,-77,-78,-76,-85,,,-79.375,2.97309362689534,-76,-85,9
31,LR,1,150,9,-81,-77,-80,-77,-78,-76,-85,-78,-78,,-78.8888888888889,2.75882422620781,-76,-85,9
31,LR,1,150,6,-77,-80,-77,-78,-76,-85,,,,,-78.8333333333333,3.31159578853861,-76,-85,9
31,LR,0,150,2,-80,-77,,,,,,,,,-78.5,2.12132034355964,-77,-80,3
31,LR,1,150,3,-77,-78,-76,,,,,,,,-77,1,-76,-78,2
31,LR,1,150,7,-76,-85,-78,-78,-77,-77,-75,,,,-78,3.2659863237109,-75,-85,10
31,LR,1,150,7,-78,-78,-77,-77,-75,-74,-79,,,,-76.8571428571429,1.77281052085584,-74,-79,5
31,LR,1,150,9,-78,-77,-77,-75,-74,-79,-75,-75,-76,,-76.2222222222222,1.64147630029935,-74,-79,5
31,LR,1,150,7,-77,-77,-75,-74,-79,-75,-75,,,,-76,1.73205080756888,-74,-79,5
31,LR,1,150,10,-77,-75,-74,-79,-75,-75,-76,-82,-75,-74,-76.2,2.5298221281347,-74,-82,8
31,LR,0,150,2,-75,-74,,,,,,,,,-74.5,0.707106781186548,-74,-75,1
31,LR,1,150,9,-74,-79,-75,-75,-76,-82,-75,-74,-74,,-76,2.73861278752583,-74,-82,8
31,LR,1,150,5,-79,-75,-75,-76,-82,,,,,,-77.4,3.04959013639538,-75,-82,7
31,LR,1,150,4,-75,-75,-76,-82,,,,,,,-77,3.36650164612069,-75,-82,7
31,LR,1,150,5,-75,-76,-82,-75,-74,,,,,,-76.4,3.20936130717624,-74,-82,8
31,LR,1,150,7,-76,-82,-75,-74,-74,-74,-74,,,,-75.5714285714286,2.93582145558064,-74,-82,8
31,LR,1,150,6,-82,-75,-74,-74,-74,-74,,,,,-75.5,3.20936130717624,-74,-82,8
31,LR,0,150,1,-75,,,,,,,,,,-75,0,-75,-75,0
31,LR,1,150,7,-74,-74,-74,-74,-73,-85,-73,,,,-75.2857142857143,4.30945803685667,-73,-85,12
31,LR,1,150,5,-74,-74,-74,-73,-85,,,,,,-76,5.04975246918104,-73,-85,12
31,LR,1,150,3,-74,-74,-73,,,,,,,,-73.6666666666667,0.577350269189626,-73,-74,1
31,LR,1,150,10,-74,-73,-85,-73,-81,-73,-73,-75,-79,-74,-76,4.21637021355784,-73,-85,12
31,LR,0,150,2,-85,-73,,,,,,,,,-79,8.48528137423857,-73,-85,12
31,LR,1,150,6,-73,-81,-73,-73,-75,-79,,,,,-75.6666666666667,3.50238014308365,-73,-81,8
31,LR,1,150,9,-81,-73,-73,-75,-79,-74,-77,-79,-78,,-76.5555555555556,2.92023591132254,-73,-81,8
31,LR,0,150,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,LR,1,150,3,-75,-79,-74,,,,,,,,-76,2.64575131106459,-74,-79,5
31,LR,1,150,3,-79,-74,-77,,,,,,,,-76.6666666666667,2.51661147842358,-74,-79,5
31,LR,1,150,4,-74,-77,-79,-78,,,,,,,-77,2.16024689946929,-74,-79,5
31,LR,1,150,6,-77,-79,-78,-76,-73,-82,,,,,-77.5,3.01662062579967,-73,-82,9
31,LR,0,150,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,LR,1,150,8,-78,-76,-73,-82,-74,-76,-74,-76,,,-76.125,2.85043856274784,-73,-82,9
31,LR,1,150,5,-76,-73,-82,-74,-76,,,,,,-76.2,3.4928498393146,-73,-82,9
31,LR,1,150,4,-73,-82,-74,-76,,,,,,,-76.25,4.03112887414927,-73,-82,9
31,LR,1,150,7,-82,-74,-76,-74,-76,-84,-77,,,,-77.5714285714286,3.909694909544,-74,-84,10
31,LR,1,150,8,-76,-74,-76,-84,-77,-81,-76,-73,,,-77.125,3.64250698597232,-73,-84,11
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,0,150,2,-76,-84,,,,,,,,,-80,5.65685424949238,-76,-84,8
31,LR,1,150,9,-84,-77,-81,-76,-73,-72,-74,-72,-73,,-75.7777777777778,4.23608834237961,-72,-84,12
31,LR,1,150,3,-81,-76,-73,,,,,,,,-76.6666666666667,4.04145188432738,-73,-81,8
31,LR,1,150,6,-76,-73,-72,-74,-72,-73,,,,,-73.3333333333333,1.50554530541816,-72,-76,4
31,LR,1,150,10,-73,-72,-74,-72,-73,-77,-72,-74,-67,-75,-72.9,2.60128173535022,-67,-77,10
31,LR,1,150,3,-72,-74,-72,,,,,,,,-72.6666666666667,1.15470053837925,-72,-74,2
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,0,150,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,LR,1,150,6,-77,-72,-74,-67,-75,-77,,,,,-73.6666666666667,3.77712412645741,-67,-77,10
31,LR,1,150,7,-72,-74,-67,-75,-77,-73,-70,,,,-72.5714285714286,3.30943816264649,-67,-77,10
31,LR,1,150,4,-74,-67,-75,-77,,,,,,,-73.25,4.3493294502333,-67,-77,10
31,LR,1,150,9,-67,-75,-77,-73,-70,-74,-71,-79,-77,,-73.6666666666667,3.8405728739343,-67,-79,12
31,LR,1,150,8,-75,-77,-73,-70,-74,-71,-79,-77,,,-74.5,3.11677488989592,-70,-79,9
31,LR,1,150,6,-77,-73,-70,-74,-71,-79,,,,,-74,3.46410161513775,-70,-79,9
31,LR,1,150,3,-73,-70,-74,,,,,,,,-72.3333333333333,2.08166599946613,-70,-74,4
31,LR,0,150,2,-70,-74,,,,,,,,,-72,2.82842712474619,-70,-74,4
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,1,150,4,-79,-77,-71,-72,,,,,,,-74.75,3.86221007541882,-71,-79,8
31,LR,1,150,10,-71,-72,-74,-70,-70,-69,-77,-70,-70,-70,-71.3,2.45175673979111,-69,-77,8
31,LR,1,150,3,-72,-74,-70,,,,,,,,-72,2,-70,-74,4
31,LR,1,150,10,-74,-70,-70,-69,-77,-70,-70,-70,-71,-68,-70.9,2.64365067451978,-68,-77,9
31,LR,1,150,6,-70,-70,-69,-77,-70,-70,,,,,-71,2.96647939483827,-69,-77,8
31,LR,1,150,5,-70,-69,-77,-70,-70,,,,,,-71.2,3.27108544675922,-69,-77,8
31,LR,1,150,10,-69,-77,-70,-70,-70,-71,-68,-74,-70,-72,-71.1,2.64365067451978,-68,-77,9
31,LR,1,150,10,-77,-70,-70,-70,-71,-68,-74,-70,-72,-73,-71.5,2.59272486435067,-68,-77,9
31,LR,1,150,5,-70,-70,-70,-71,-68,,,,,,-69.8,1.09544511501033,-68,-71,3
31,LR,1,150,4,-70,-70,-71,-68,,,,,,,-69.75,1.25830573921179,-68,-71,3
31,LR,1,150,6,-71,-68,-74,-70,-72,-73,,,,,-71.3333333333333,2.16024689946929,-68,-74,6
31,LR,1,150,10,-68,-74,-70,-72,-73,-71,-71,-73,-73,-72,-71.7,1.76698110409314,-68,-74,6
31,LR,1,150,10,-74,-70,-72,-73,-71,-71,-73,-73,-72,-72,-72.1,1.19721899973786,-70,-74,4
31,LR,1,150,5,-72,-73,-71,-71,-73,,,,,,-72,1,-71,-73,2
31,LR,1,150,9,-73,-71,-71,-73,-73,-72,-72,-71,-76,,-72.4444444444444,1.58989866902824,-71,-76,5
31,LR,1,150,6,-71,-71,-73,-73,-72,-72,,,,,-72,0.894427190999916,-71,-73,2
31,LR,1,150,5,-73,-73,-72,-72,-71,,,,,,-72.2,0.836660026534076,-71,-73,2
31,LR,1,150,5,-73,-72,-72,-71,-76,,,,,,-72.8,1.92353840616713,-71,-76,5
31,LR,0,150,2,-72,-72,,,,,,,,,-72,0,-72,-72,0
31,LR,1,150,4,-72,-71,-76,-73,,,,,,,-73,2.16024689946929,-71,-76,5
31,LR,1,150,5,-71,-76,-73,-73,-75,,,,,,-73.6,1.94935886896179,-71,-76,5
31,LR,1,150,4,-73,-73,-75,-76,,,,,,,-74.25,1.5,-73,-76,3
31,LR,1,150,4,-73,-75,-76,-70,,,,,,,-73.5,2.64575131106459,-70,-76,6
31,LR,1,150,10,-75,-76,-70,-70,-75,-73,-70,-73,-76,-75,-73.3,2.49666444147653,-70,-76,6
31,LR,1,150,7,-76,-70,-70,-75,-73,-70,-73,,,,-72.4285714285714,2.50713268211203,-70,-76,6
31,LR,0,150,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,LR,1,150,10,-75,-73,-70,-73,-76,-75,-74,-72,-74,-73,-73.5,1.71593835683117,-70,-76,6
31,LR,1,150,10,-73,-70,-73,-76,-75,-74,-72,-74,-73,-71,-73.1,1.79195734076208,-70,-76,6
31,LR,0,150,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,LR,1,150,5,-73,-76,-75,-74,-72,,,,,,-74,1.58113883008419,-72,-76,4
31,LR,1,150,5,-76,-75,-74,-72,-74,,,,,,-74.2,1.48323969741913,-72,-76,4
31,LR,1,150,7,-75,-74,-72,-74,-73,-71,-71,,,,-72.8571428571429,1.57359158493889,-71,-75,4
31,LR,0,150,2,-74,-72,,,,,,,,,-73,1.4142135623731,-72,-74,2
31,LR,1,150,9,-72,-74,-73,-71,-71,-72,-70,-72,-72,,-71.8888888888889,1.16666666666667,-70,-74,4
31,LR,1,150,6,-74,-73,-71,-71,-72,-70,,,,,-71.8333333333333,1.47196014438797,-70,-74,4
31,LR,1,150,7,-73,-71,-71,-72,-70,-72,-72,,,,-71.5714285714286,0.975900072948533,-70,-73,3
31,LR,0,150,2,-71,-71,,,,,,,,,-71,0,-71,-71,0
31,LR,1,150,5,-71,-72,-70,-72,-72,,,,,,-71.4,0.894427190999916,-70,-72,2
31,LR,1,150,4,-72,-70,-72,-72,,,,,,,-71.5,1,-70,-72,2
31,LR,1,150,5,-72,-71,-71,-71,-71,,,,,,-71.2,0.447213595499958,-71,-72,1
31,LR,0,150,2,-71,-71,,,,,,,,,-71,0,-71,-71,0
31,LR,1,150,10,-71,-71,-71,-70,-75,-71,-71,-73,-70,-75,-71.8,1.87379590967403,-70,-75,5
31,LR,1,150,6,-71,-71,-70,-75,-71,-71,,,,,-71.5,1.7606816861659,-70,-75,5
31,LR,1,150,10,-71,-70,-75,-71,-71,-73,-70,-75,-74,-74,-72.4,2.01108041719978,-70,-75,5
31,LR,1,150,4,-70,-75,-71,-71,,,,,,,-71.75,2.21735578260835,-70,-75,5
31,LR,1,150,5,-71,-71,-73,-70,-75,,,,,,-72,2,-70,-75,5
31,LR,1,150,8,-71,-73,-70,-75,-74,-74,-74,-76,,,-73.375,1.99553072067128,-70,-76,6
31,LR,0,150,2,-73,-70,,,,,,,,,-71.5,2.12132034355964,-70,-73,3
31,LR,1,150,9,-70,-75,-74,-74,-74,-76,-75,-73,-69,,-73.3333333333333,2.34520787991171,-69,-76,7
31,LR,1,150,3,-75,-74,-74,,,,,,,,-74.3333333333333,0.577350269189626,-74,-75,1
31,LR,1,150,3,-74,-74,-74,,,,,,,,-74,0,-74,-74,0
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,1,150,6,-74,-76,-75,-73,-69,-74,,,,,-73.5,2.42899156029822,-69,-76,7
31,LR,1,150,9,-75,-73,-69,-74,-69,-70,-77,-77,-78,,-73.5555555555556,3.53946009693255,-69,-78,9
31,LR,1,150,10,-73,-69,-74,-69,-70,-77,-77,-78,-70,-79,-73.6,3.9496835316263,-69,-79,10
31,LR,1,150,8,-69,-74,-69,-70,-77,-77,-78,-70,,,-73,3.92792202424786,-69,-78,9
31,LR,1,150,6,-69,-70,-77,-77,-78,-70,,,,,-73.5,4.23083916026124,-69,-78,9
31,LR,1,150,6,-70,-77,-77,-78,-70,-79,,,,,-75.1666666666667,4.07021702943058,-70,-79,9
31,LR,1,150,5,-77,-77,-78,-70,-79,,,,,,-76.2,3.56370593624109,-70,-79,9
31,LR,1,150,5,-77,-78,-70,-79,-70,,,,,,-74.8,4.43846820423443,-70,-79,9
31,LR,1,150,8,-78,-70,-79,-70,-70,-68,-70,-72,,,-72.125,4.08612635284674,-68,-79,11
31,LR,0,150,2,-70,-79,,,,,,,,,-74.5,6.36396103067893,-70,-79,9
31,LR,1,150,3,-79,-70,-70,,,,,,,,-73,5.19615242270663,-70,-79,9
31,LR,0,150,1,-70,,,,,,,,,,-70,0,-70,-70,0
31,LR,1,150,3,-68,-70,-72,,,,,,,,-70,2,-68,-72,4
31,LR,0,150,2,-70,-72,,,,,,,,,-71,1.4142135623731,-70,-72,2
31,LR,1,150,9,-72,-70,-72,-79,-78,-73,-77,-75,-73,,-74.3333333333333,3.08220700148449,-70,-79,9
31,LR,0,150,2,-70,-72,,,,,,,,,-71,1.4142135623731,-70,-72,2
31,LR,1,150,7,-72,-79,-78,-73,-77,-75,-73,,,,-75.2857142857143,2.75162289775117,-72,-79,7
31,LR,1,150,10,-79,-78,-73,-77,-75,-73,-77,-73,-73,-72,-75,2.53859103528797,-72,-79,7
31,LR,0,150,1,-78,,,,,,,,,,-78,0,-78,-78,0
31,LR,1,150,6,-73,-77,-75,-73,-77,-73,,,,,-74.6666666666667,1.96638416050035,-73,-77,4
31,LR,1,150,7,-77,-75,-73,-77,-73,-73,-72,,,,-74.2857142857143,2.05866345916355,-72,-77,5
31,LR,1,150,8,-75,-73,-77,-73,-73,-72,-72,-79,,,-74.25,2.54950975679639,-72,-79,7
31,LR,1,150,6,-73,-77,-73,-73,-72,-72,,,,,-73.3333333333333,1.86189867250253,-72,-77,5
31,LR,1,150,10,-77,-73,-73,-72,-72,-79,-72,-79,-71,-80,-74.8,3.5213633723318,-71,-80,9
31,LR,1,150,10,-73,-73,-72,-72,-79,-72,-79,-71,-80,-71,-74.2,3.61478445646026,-71,-80,9
31,LR,1,150,10,-72,-72,-79,-72,-79,-71,-80,-71,-71,-71,-73.8,3.8528488738133,-71,-80,9
31,LR,1,150,7,-72,-79,-72,-79,-71,-80,-71,,,,-74.8571428571429,4.22013315068658,-71,-80,9
31,LR,0,150,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,LR,0,150,2,-72,-79,,,,,,,,,-75.5,4.94974746830583,-72,-79,7
31,LR,0,150,1,-71,,,,,,,,,,-71,0,-71,-71,0
31,LR,1,150,6,-71,-71,-72,-80,-71,-79,,,,,-74,4.28952211790544,-71,-80,9
31,LR,1,150,5,-71,-72,-80,-71,-79,,,,,,-74.6,4.50555213042752,-71,-80,9
31,LR,1,150,8,-72,-80,-71,-79,-77,-77,-70,-72,,,-74.75,3.91881906409863,-70,-80,10
31,LR,1,150,4,-71,-79,-77,-77,,,,,,,-76,3.46410161513775,-71,-79,8
31,LR,1,150,7,-79,-77,-77,-70,-72,-71,-77,,,,-74.7142857142857,3.59231985000806,-70,-79,9
31,LR,1,150,5,-77,-70,-72,-71,-77,,,,,,-73.4,3.36154726279432,-70,-77,7
31,LR,1,150,4,-70,-72,-71,-77,,,,,,,-72.5,3.1091263510296,-70,-77,7
31,LR,1,150,8,-72,-71,-77,-72,-73,-72,-71,-78,,,-73.25,2.71240536372107,-71,-78,7
31,LR,1,150,4,-77,-72,-73,-72,,,,,,,-73.5,2.38047614284762,-72,-77,5
31,LR,1,150,7,-72,-73,-72,-71,-78,-78,-71,,,,-73.5714285714286,3.10145895008263,-71,-78,7
31,LR,0,150,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,LR,1,150,4,-72,-71,-78,-78,,,,,,,-74.75,3.77491721763537,-71,-78,7
31,LR,1,150,5,-71,-78,-78,-71,-71,,,,,,-73.8,3.83405790253616,-71,-78,7
31,LR,1,150,8,-78,-78,-71,-71,-71,-77,-72,-72,,,-73.75,3.28416112359219,-71,-78,7
31,LR,1,150,4,-78,-71,-71,-71,,,,,,,-72.75,3.5,-71,-78,7
31,LR,1,150,10,-71,-71,-71,-77,-72,-72,-71,-77,-77,-73,-73.2,2.69979423084221,-71,-77,6
31,LR,1,150,4,-71,-71,-77,-72,,,,,,,-72.75,2.87228132326901,-71,-77,6
31,LR,0,150,1,-71,,,,,,,,,,-71,0,-71,-71,0
31,LR,1,150,5,-77,-72,-72,-71,-77,,,,,,-73.8,2.94957624075052,-71,-77,6
31,LR,0,150,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,LR,1,150,3,-71,-77,-77,,,,,,,,-75,3.46410161513775,-71,-77,6
31,LR,1,150,9,-77,-77,-73,-74,-75,-70,-75,-71,-77,,-74.3333333333333,2.59807621135332,-70,-77,7
31,LR,1,150,3,-73,-74,-75,,,,,,,,-74,1,-73,-75,2
31,LR,1,150,6,-74,-75,-70,-75,-71,-77,,,,,-73.6666666666667,2.65832027165025,-70,-77,7
31,LR,1,150,7,-75,-70,-75,-71,-77,-68,-70,,,,-72.2857142857143,3.3523268393901,-68,-77,9
31,LR,1,150,9,-70,-75,-71,-77,-68,-70,-92,-71,-72,,-74,7.28010988928052,-68,-92,24
31,LR,1,150,7,-75,-71,-77,-68,-70,-92,-71,,,,-74.8571428571429,8.15329322888552,-68,-92,24
31,LR,0,150,2,-77,-68,,,,,,,,,-72.5,6.36396103067893,-68,-77,9
31,LR,0,150,2,-68,-70,,,,,,,,,-69,1.4142135623731,-68,-70,2
31,LR,1,150,10,-92,-71,-72,-76,-76,-71,-74,-70,-72,-72,-74.6,6.44980619863884,-70,-92,22
31,LR,1,150,6,-72,-76,-76,-71,-74,-70,,,,,-73.1666666666667,2.56255081250434,-70,-76,6
31,LR,1,150,7,-76,-76,-71,-74,-70,-72,-72,,,,-73,2.38047614284762,-70,-76,6
31,LR,1,150,3,-76,-71,-74,,,,,,,,-73.6666666666667,2.51661147842358,-71,-76,5
31,LR,1,150,9,-71,-74,-70,-72,-72,-85,-73,-78,-80,,-75,4.9749371855331,-70,-85,15
31,LR,1,150,6,-74,-70,-72,-72,-85,-73,,,,,-74.3333333333333,5.39135109844153,-70,-85,15
31,LR,1,150,6,-70,-72,-72,-85,-73,-78,,,,,-75,5.58569601750758,-70,-85,15
31,LR,1,150,10,-72,-85,-73,-78,-80,-70,-79,-71,-70,-70,-74.8,5.30827446330517,-70,-85,15
31,LR,0,150,2,-73,-78,,,,,,,,,-75.5,3.53553390593274,-73,-78,5
31,LR,1,150,7,-78,-80,-70,-79,-71,-70,-70,,,,-74,4.72581562625261,-70,-80,10
31,LR,0,150,1,-80,,,,,,,,,,-80,0,-80,-80,0
31,LR,0,150,2,-70,-79,,,,,,,,,-74.5,6.36396103067893,-70,-79,9
31,LR,0,150,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,LR,1,150,9,-71,-70,-70,-77,-72,-79,-73,-80,-71,,-73.6666666666667,3.93700393700591,-70,-80,10
31,LR,1,150,9,-70,-70,-77,-72,-79,-73,-80,-71,-71,,-73.6666666666667,3.93700393700591,-70,-80,10
31,LR,1,150,8,-70,-77,-72,-79,-73,-80,-71,-71,,,-74.125,3.94380164670733,-70,-80,10
31,LR,1,150,5,-77,-72,-79,-73,-80,,,,,,-76.2,3.56370593624109,-72,-80,8
31,LR,1,150,3,-79,-73,-80,,,,,,,,-77.3333333333333,3.78593889720018,-73,-80,7
31,LR,1,150,7,-73,-80,-71,-71,-73,-71,-74,,,,-73.2857142857143,3.19970236711092,-71,-80,9
31,LR,1,150,9,-80,-71,-71,-73,-71,-74,-80,-75,-75,,-74.4444444444444,3.53946009693255,-71,-80,9
31,LR,1,150,5,-73,-71,-74,-80,-75,,,,,,-74.6,3.36154726279432,-71,-80,9
31,LR,0,150,1,-74,,,,,,,,,,-74,0,-74,-74,0
31,LR,0,150,2,-80,-75,,,,,,,,,-77.5,3.53553390593274,-75,-80,5
31,LR,1,150,7,-75,-75,-68,-79,-85,-83,-77,,,,-77.4285714285714,5.65264371355395,-68,-85,17
31,LR,1,150,8,-75,-68,-79,-85,-83,-77,-85,-74,,,-78.25,5.97016391256196,-68,-85,17
31,LR,0,150,2,-68,-79,,,,,,,,,-73.5,7.77817459305202,-68,-79,11
31,LR,0,150,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,LR,1,150,6,-85,-83,-77,-85,-74,-77,,,,,-80.1666666666667,4.75043857624395,-74,-85,11
31,LR,1,150,6,-83,-77,-85,-74,-77,-74,,,,,-78.3333333333333,4.63321342770508,-74,-85,11
31,LR,1,150,10,-77,-85,-74,-77,-74,-72,-73,-84,-71,-72,-75.9,4.95423500093046,-71,-85,14
31,LR,0,150,1,-85,,,,,,,,,,-85,0,-85,-85,0
31,LR,1,150,10,-77,-74,-72,-73,-84,-71,-72,-72,-74,-72,-74.1,3.8715486421959,-71,-84,13
31,LR,1,150,10,-74,-72,-73,-84,-71,-72,-72,-74,-72,-74,-73.8,3.73571352696584,-71,-84,13
31,LR,1,150,7,-72,-73,-84,-71,-72,-72,-74,,,,-74,4.50924975282289,-71,-84,13
31,LR,1,150,5,-73,-84,-71,-72,-72,,,,,,-74.4,5.41294744108974,-71,-84,13
31,LR,1,150,9,-84,-71,-72,-72,-74,-72,-74,-79,-80,,-75.3333333333333,4.55521678957215,-71,-84,13
31,LR,1,150,4,-71,-72,-72,-74,,,,,,,-72.25,1.25830573921179,-71,-74,3
31,LR,1,150,3,-72,-72,-74,,,,,,,,-72.6666666666667,1.15470053837925,-72,-74,2
31,LR,0,150,2,-72,-74,,,,,,,,,-73,1.4142135623731,-72,-74,2
31,LR,1,150,10,-74,-72,-74,-79,-80,-80,-78,-75,-76,-67,-75.5,4.06201920231798,-67,-80,13
31,LR,1,150,4,-72,-74,-79,-80,,,,,,,-76.25,3.86221007541882,-72,-80,8
31,LR,1,150,7,-74,-79,-80,-80,-78,-75,-76,,,,-77.4285714285714,2.43975018237133,-74,-80,6
31,LR,1,150,4,-79,-80,-80,-78,,,,,,,-79.25,0.957427107756338,-78,-80,2
31,LR,1,150,7,-80,-80,-78,-75,-76,-67,-70,,,,-75.1428571428571,4.98091596089753,-67,-80,13
31,LR,1,150,6,-80,-78,-75,-76,-67,-70,,,,,-74.3333333333333,4.92612085384298,-67,-80,13
31,LR,1,150,5,-78,-75,-76,-67,-70,,,,,,-73.2,4.54972526643093,-67,-78,11
31,LR,1,150,9,-76,-67,-70,-68,-75,-71,-91,-66,-68,,-72.4444444444444,7.76387646590141,-66,-91,25
31,LR,1,150,5,-67,-70,-68,-75,-71,,,,,,-70.2,3.11448230047949,-67,-75,8
31,LR,1,150,6,-68,-75,-71,-91,-66,-68,,,,,-73.1666666666667,9.28260021042955,-66,-91,25
31,LR,0,150,2,-75,-71,,,,,,,,,-73,2.82842712474619,-71,-75,4
