watch,combination,risk,dist,samples,rawRSS_1,rawRSS_2,rawRSS_3,rawRSS_4,rawRSS_5,rawRSS_6,rawRSS_7,rawRSS_8,rawRSS_9,rawRSS_10,meanRSS,stdRSS,maxRSS,minRSS,rangeRSS
26,LR,1,150,7,-79,-70,-70,-75,-80,-75,-70,,,,-74.1428571428571,4.29839394148448,-70,-80,10
26,LR,1,150,4,-70,-80,-76,-76,,,,,,,-75.5,4.12310562561766,-70,-80,10
26,LR,1,150,8,-75,-72,-77,-72,-75,-72,-72,-75,,,-73.75,1.98206241793023,-72,-77,5
26,LR,1,150,5,-72,-75,-77,-79,-83,,,,,,-77.2,4.14728827066554,-72,-83,11
31,RL,1,200,7,-71,-71,-86,-86,-81,-79,-83,,,,-79.5714285714286,6.37330743170668,-71,-86,15
31,RL,0,200,2,-83,-79,,,,,,,,,-81,2.82842712474619,-79,-83,4
31,RL,0,200,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,RL,1,200,8,-82,-76,-74,-74,-76,-79,-75,-76,,,-76.5,2.72554057547699,-74,-82,8
31,RL,1,200,10,-76,-79,-75,-76,-94,-72,-74,-72,-73,-79,-77,6.48074069840786,-72,-94,22
31,RL,0,200,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,RL,1,200,7,-94,-72,-74,-72,-73,-79,-70,,,,-76.2857142857143,8.30088922373753,-70,-94,24
31,RL,1,200,6,-70,-78,-82,-77,-83,-70,,,,,-76.6666666666667,5.64505683467108,-70,-83,13
31,RL,1,200,8,-70,-72,-73,-80,-73,-76,-71,-72,,,-73.375,3.20434972230828,-70,-80,10
31,RL,0,200,2,-73,-80,,,,,,,,,-76.5,4.94974746830583,-73,-80,7
31,RL,1,200,4,-71,-72,-75,-73,,,,,,,-72.75,1.70782512765993,-71,-75,4
31,RL,1,200,8,-73,-74,-73,-74,-76,-76,-76,-76,,,-74.75,1.38873014965883,-73,-76,3
31,RL,1,200,4,-79,-79,-92,-82,,,,,,,-83,6.16441400296898,-79,-92,13
31,RL,1,200,4,-92,-82,-84,-82,,,,,,,-85,4.76095228569523,-82,-92,10
31,RL,0,200,2,-82,-84,,,,,,,,,-83,1.4142135623731,-82,-84,2
31,RL,1,200,8,-82,-80,-85,-81,-77,-77,-85,-85,,,-81.5,3.38061701891407,-77,-85,8
31,RL,1,200,10,-85,-81,-77,-77,-85,-85,-85,-86,-86,-81,-82.8,3.55277669185979,-77,-86,9
31,RL,0,200,1,-85,,,,,,,,,,-85,0,-85,-85,0
31,RL,0,200,1,-86,,,,,,,,,,-86,0,-86,-86,0
31,RL,1,200,8,-86,-84,-84,-85,-86,-82,-82,-81,,,-83.75,1.90862703084106,-81,-86,5
31,RL,1,200,6,-82,-81,-82,-81,-84,-85,,,,,-82.5,1.6431676725155,-81,-85,4
31,RL,1,200,7,-81,-84,-85,-82,-82,-82,-82,,,,-82.5714285714286,1.39727626201154,-81,-85,4
31,RL,1,200,4,-83,-84,-82,-82,,,,,,,-82.75,0.957427107756338,-82,-84,2
31,RL,1,200,5,-84,-84,-83,-83,-82,,,,,,-83.2,0.836660026534076,-82,-84,2
31,RL,1,200,6,-83,-83,-82,-82,-82,-82,,,,,-82.3333333333333,0.516397779494322,-82,-83,1
31,RL,1,200,4,-82,-82,-83,-79,,,,,,,-81.5,1.73205080756888,-79,-83,4
31,RL,1,200,6,-84,-84,-81,-80,-80,-85,,,,,-82.3333333333333,2.25092573548455,-80,-85,5
31,RL,1,200,6,-80,-85,-85,-80,-85,-85,,,,,-83.3333333333333,2.58198889747161,-80,-85,5
31,RL,1,200,4,-80,-80,-82,-84,,,,,,,-81.5,1.91485421551268,-80,-84,4
31,RL,1,200,10,-82,-84,-81,-82,-83,-81,-76,-80,-80,-76,-80.5,2.67706306736817,-76,-84,8
31,RL,1,200,3,-81,-82,-83,,,,,,,,-82,1,-81,-83,2
31,RL,1,200,8,-74,-74,-71,-74,-74,-73,-73,-70,,,-72.875,1.5526475085203,-70,-74,4
31,RL,1,200,10,-74,-71,-74,-74,-73,-73,-70,-70,-73,-76,-72.8,1.93218356615859,-70,-76,6
31,RL,1,200,3,-73,-76,-71,,,,,,,,-73.3333333333333,2.51661147842358,-71,-76,5
31,RL,1,200,10,-79,-73,-76,-76,-73,-75,-73,-70,-73,-73,-74.1,2.46981780704569,-70,-79,9
31,RL,1,200,10,-76,-76,-73,-75,-73,-70,-73,-73,-70,-70,-72.9,2.33095116493961,-70,-76,6
31,RL,1,200,6,-73,-70,-70,-77,-77,-70,,,,,-72.8333333333333,3.43025752191678,-70,-77,7
31,RL,1,200,6,-70,-70,-77,-77,-70,-70,,,,,-72.3333333333333,3.61478445646026,-70,-77,7
31,RL,1,200,10,-70,-77,-77,-70,-70,-81,-70,-79,-73,-73,-74,4.18993502999218,-70,-81,11
31,RL,1,200,8,-70,-79,-73,-73,-71,-71,-75,-72,,,-73,2.8784916685157,-70,-79,9
31,RL,1,200,3,-79,-73,-73,,,,,,,,-75,3.46410161513775,-73,-79,6
31,RL,1,200,7,-72,-72,-71,-72,-70,-75,-75,,,,-72.4285714285714,1.90237946242268,-70,-75,5
31,RL,1,200,7,-70,-71,-72,-71,-72,-72,-72,,,,-71.4285714285714,0.786795792469443,-70,-72,2
31,RL,1,200,6,-72,-71,-72,-72,-72,-72,,,,,-71.8333333333333,0.408248290463863,-71,-72,1
31,RL,1,200,3,-72,-72,-76,,,,,,,,-73.3333333333333,2.3094010767585,-72,-76,4
31,RL,1,200,5,-72,-76,-76,-70,-70,,,,,,-72.8,3.03315017762062,-70,-76,6
31,RL,1,200,3,-76,-76,-70,,,,,,,,-74,3.46410161513775,-70,-76,6
31,RL,1,200,3,-70,-70,-70,,,,,,,,-70,0,-70,-70,0
31,RL,1,200,3,-70,-71,-71,,,,,,,,-70.6666666666667,0.577350269189626,-70,-71,1
31,RL,1,200,6,-71,-70,-70,-70,-70,-71,,,,,-70.3333333333333,0.516397779494322,-70,-71,1
31,RL,1,200,8,-72,-72,-71,-70,-77,-70,-70,-72,,,-71.75,2.31455024943138,-70,-77,7
31,RL,1,200,6,-72,-75,-75,-70,-71,-72,,,,,-72.5,2.07364413533277,-70,-75,5
31,RL,1,200,5,-70,-71,-72,-72,-75,,,,,,-72,1.87082869338697,-70,-75,5
31,RL,1,200,6,-71,-72,-72,-75,-74,-72,,,,,-72.6666666666667,1.50554530541816,-71,-75,4
31,RL,1,200,6,-72,-72,-75,-74,-71,-72,,,,,-72.6666666666667,1.50554530541816,-71,-75,4
31,RL,1,200,8,-72,-70,-71,-76,-75,-72,-72,-71,,,-72.375,2.0658792662828,-70,-76,6
31,RL,1,200,6,-70,-71,-76,-75,-72,-72,,,,,-72.6666666666667,2.33809038890002,-70,-76,6
31,RL,1,200,4,-71,-71,-72,-74,,,,,,,-72,1.4142135623731,-71,-74,3
31,RL,1,200,9,-74,-72,-72,-70,-75,-72,-70,-70,-72,,-71.8888888888889,1.76383420737639,-70,-75,5
31,RL,1,200,8,-71,-73,-73,-73,-72,-72,-75,-72,,,-72.625,1.18773493916542,-71,-75,4
31,RL,0,200,2,-72,-75,,,,,,,,,-73.5,2.12132034355964,-72,-75,3
31,RL,1,200,3,-72,-73,-71,,,,,,,,-72,1,-71,-73,2
31,RL,1,200,5,-72,-72,-75,-71,-75,,,,,,-73,1.87082869338697,-71,-75,4
31,RL,1,200,4,-75,-71,-75,-73,,,,,,,-73.5,1.91485421551268,-71,-75,4
31,RL,1,200,4,-73,-75,-73,-73,,,,,,,-73.5,1,-73,-75,2
31,RL,1,200,7,-72,-75,-75,-72,-72,-75,-73,,,,-73.4285714285714,1.51185789203691,-72,-75,3
31,RL,1,200,9,-75,-72,-72,-73,-75,-74,-75,-72,-74,,-73.5555555555556,1.33333333333333,-72,-75,3
31,RL,1,200,4,-72,-72,-73,-75,,,,,,,-73,1.4142135623731,-72,-75,3
31,RL,1,200,8,-72,-72,-76,-76,-72,-72,-74,-77,,,-73.875,2.16712449375401,-72,-77,5
31,RL,0,200,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,RL,1,200,6,-75,-72,-72,-74,-79,-79,,,,,-75.1666666666667,3.18852107828483,-72,-79,7
31,RL,1,200,10,-72,-74,-79,-79,-72,-72,-78,-71,-73,-70,-74,3.39934634239519,-70,-79,9
31,RL,1,200,9,-79,-79,-72,-72,-78,-71,-73,-70,-70,,-73.7777777777778,3.80058475033046,-70,-79,9
31,RL,0,200,1,-71,,,,,,,,,,-71,0,-71,-71,0
31,RL,1,200,6,-73,-70,-70,-73,-73,-78,,,,,-72.8333333333333,2.92688685580203,-70,-78,8
31,RL,1,200,6,-73,-78,-78,-76,-78,-78,,,,,-76.8333333333333,2.04124145231931,-73,-78,5
31,RL,1,200,3,-79,-81,-80,,,,,,,,-80,1,-79,-81,2
31,RL,1,200,7,-78,-79,-78,-80,-80,-77,-77,,,,-78.4285714285714,1.2724180205607,-77,-80,3
31,RL,1,200,5,-78,-78,-80,-77,-77,,,,,,-78,1.22474487139159,-77,-80,3
31,RL,0,200,2,-77,-77,,,,,,,,,-77,0,-77,-77,0
31,RL,1,200,9,-77,-77,-76,-72,-74,-75,-74,-74,-83,,-75.7777777777778,3.15348132140408,-72,-83,11
31,RL,1,200,5,-72,-74,-75,-74,-74,,,,,,-73.8,1.09544511501033,-72,-75,3
31,RL,1,200,5,-74,-86,-79,-76,-75,,,,,,-78,4.84767985741633,-74,-86,12
31,RL,1,200,6,-76,-75,-75,-77,-81,-86,,,,,-78.3333333333333,4.36653943835008,-75,-86,11
31,RL,1,200,8,-77,-78,-79,-79,-77,-78,-78,-77,,,-77.875,0.83452296039628,-77,-79,2
31,RL,1,200,3,-77,-78,-78,,,,,,,,-77.6666666666667,0.577350269189626,-77,-78,1
31,RL,1,200,10,-77,-80,-77,-78,-78,-77,-78,-79,-78,-77,-77.9,0.994428926011753,-77,-80,3
31,RL,1,200,5,-78,-77,-78,-79,-78,,,,,,-78,0.707106781186548,-77,-79,2
31,RL,1,200,3,-78,-77,-75,,,,,,,,-76.6666666666667,1.52752523165195,-75,-78,3
31,RL,1,200,8,-78,-74,-74,-74,-78,-74,-78,-76,,,-75.75,1.98206241793023,-74,-78,4
31,RL,0,200,2,-76,-74,,,,,,,,,-75,1.4142135623731,-74,-76,2
31,RL,1,200,5,-75,-73,-73,-73,-78,,,,,,-74.4,2.19089023002066,-73,-78,5
31,RL,1,200,7,-79,-74,-75,-79,-79,-75,-74,,,,-76.4285714285714,2.43975018237133,-74,-79,5
31,RL,1,200,3,-79,-75,-74,,,,,,,,-76,2.64575131106459,-74,-79,5
31,RL,1,200,7,-74,-75,-75,-74,-74,-76,-79,,,,-75.2857142857143,1.79947082168487,-74,-79,5
31,RL,1,200,3,-74,-74,-76,,,,,,,,-74.6666666666667,1.15470053837925,-74,-76,2
31,RL,1,200,9,-74,-76,-79,-75,-80,-80,-75,-74,-76,,-76.5555555555556,2.45515331044271,-74,-80,6
31,RL,1,200,6,-75,-80,-80,-75,-74,-76,,,,,-76.6666666666667,2.65832027165025,-74,-80,6
31,RL,1,200,3,-80,-75,-74,,,,,,,,-76.3333333333333,3.21455025366432,-74,-80,6
31,RL,1,200,3,-80,-74,-74,,,,,,,,-76,3.46410161513775,-74,-80,6
31,RL,0,200,2,-75,-77,,,,,,,,,-76,1.4142135623731,-75,-77,2
31,RL,1,200,7,-80,-79,-79,-75,-75,-80,-80,,,,-78.2857142857143,2.28868854108532,-75,-80,5
31,RL,0,200,2,-75,-80,,,,,,,,,-77.5,3.53553390593274,-75,-80,5
31,RL,1,200,6,-80,-80,-75,-75,-76,-80,,,,,-77.6666666666667,2.58198889747161,-75,-80,5
31,RL,1,200,3,-80,-76,-76,,,,,,,,-77.3333333333333,2.3094010767585,-76,-80,4
31,RL,1,200,3,-76,-80,-75,,,,,,,,-77,2.64575131106459,-75,-80,5
31,RL,1,200,3,-77,-79,-79,,,,,,,,-78.3333333333333,1.15470053837925,-77,-79,2
31,RL,1,200,8,-79,-78,-74,-74,-78,-75,-75,-78,,,-76.375,2.0658792662828,-74,-79,5
31,RL,1,200,5,-75,-74,-74,-75,-75,,,,,,-74.6,0.547722557505166,-74,-75,1
31,RL,0,200,2,-75,-75,,,,,,,,,-75,0,-75,-75,0
31,RL,1,200,3,-76,-75,-78,,,,,,,,-76.3333333333333,1.52752523165195,-75,-78,3
31,RL,1,200,9,-74,-78,-78,-75,-75,-76,-76,-74,-75,,-75.6666666666667,1.5,-74,-78,4
31,RL,1,200,10,-78,-78,-75,-75,-76,-76,-74,-75,-74,-79,-76,1.76383420737639,-74,-79,5
31,RL,1,200,10,-75,-75,-76,-76,-74,-75,-74,-79,-76,-76,-75.6,1.42984070596848,-74,-79,5
31,RL,1,200,9,-75,-76,-76,-74,-75,-74,-79,-76,-76,,-75.6666666666667,1.5,-74,-79,5
31,RL,1,200,7,-76,-76,-74,-75,-74,-79,-76,,,,-75.7142857142857,1.70433620649269,-74,-79,5
31,RL,1,200,5,-74,-79,-76,-76,-76,,,,,,-76.2,1.78885438199983,-74,-79,5
31,RL,1,200,5,-76,-75,-75,-76,-76,,,,,,-75.6,0.547722557505166,-75,-76,1
31,RL,1,200,6,-75,-75,-76,-76,-80,-80,,,,,-77,2.36643191323985,-75,-80,5
31,RL,1,200,7,-74,-79,-75,-75,-75,-79,-79,,,,-76.5714285714286,2.29906813420444,-74,-79,5
31,RL,1,200,3,-75,-79,-79,,,,,,,,-77.6666666666667,2.3094010767585,-75,-79,4
31,RL,1,200,6,-75,-77,-77,-76,-77,-72,,,,,-75.6666666666667,1.96638416050035,-72,-77,5
31,RL,0,200,1,-77,,,,,,,,,,-77,0,-77,-77,0
31,RL,1,200,5,-72,-78,-76,-76,-77,,,,,,-75.8,2.28035085019828,-72,-78,6
31,RL,1,200,8,-77,-77,-74,-74,-77,-77,-75,-76,,,-75.875,1.35620268186054,-74,-77,3
31,RL,0,200,2,-74,-77,,,,,,,,,-75.5,2.12132034355964,-74,-77,3
31,RL,1,200,5,-78,-78,-77,-74,-75,,,,,,-76.4,1.81659021245849,-74,-78,4
31,RL,0,200,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,RL,1,200,3,-80,-80,-80,,,,,,,,-80,0,-80,-80,0
31,RL,1,200,5,-80,-80,-78,-74,-74,,,,,,-77.2,3.03315017762062,-74,-80,6
31,RL,1,200,10,-80,-80,-80,-73,-74,-75,-77,-73,-79,-76,-76.7,2.90784379834192,-73,-80,7
31,RL,1,200,5,-80,-80,-73,-74,-75,,,,,,-76.4,3.36154726279432,-73,-80,7
31,RL,1,200,3,-80,-73,-74,,,,,,,,-75.6666666666667,3.78593889720018,-73,-80,7
31,RL,1,200,10,-76,-80,-73,-73,-78,-78,-74,-77,-73,-77,-75.9,2.51440295541948,-73,-80,7
31,RL,0,200,1,-78,,,,,,,,,,-78,0,-78,-78,0
31,RL,1,200,7,-78,-78,-79,-73,-79,-74,-78,,,,-77,2.44948974278318,-73,-79,6
31,RL,1,200,10,-79,-74,-78,-73,-79,-77,-77,-78,-74,-78,-76.7,2.21359436211787,-73,-79,6
31,RL,1,200,7,-78,-73,-79,-77,-77,-78,-74,,,,-76.5714285714286,2.22539456105675,-73,-79,6
31,RL,1,200,4,-80,-79,-77,-77,,,,,,,-78.25,1.5,-77,-80,3
31,RL,1,200,9,-76,-76,-76,-77,-77,-77,-77,-77,-77,,-76.6666666666667,0.5,-76,-77,1
31,RL,1,200,8,-77,-77,-77,-77,-73,-73,-78,-80,,,-76.5,2.39045721866879,-73,-80,7
31,RL,0,200,2,-80,-80,,,,,,,,,-80,0,-80,-80,0
31,RL,1,200,9,-80,-73,-73,-73,-76,-73,-73,-72,-73,,-74,2.5,-72,-80,8
31,RL,1,200,5,-73,-73,-76,-73,-73,,,,,,-73.6,1.34164078649987,-73,-76,3
31,RL,1,200,6,-79,-79,-76,-77,-78,-78,,,,,-77.8333333333333,1.16904519445001,-76,-79,3
31,RL,1,200,4,-74,-77,-74,-77,,,,,,,-75.5,1.73205080756888,-74,-77,3
31,RL,1,200,3,-77,-74,-76,,,,,,,,-75.6666666666667,1.52752523165195,-74,-77,3
31,RL,1,200,6,-78,-78,-75,-76,-75,-87,,,,,-78.1666666666667,4.53504869507116,-75,-87,12
31,RL,1,200,7,-75,-76,-75,-87,-84,-94,-94,,,,-83.5714285714286,8.50210058078086,-75,-94,19
31,RL,0,200,1,-87,,,,,,,,,,-87,0,-87,-87,0
31,LR,0,200,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,LR,0,200,1,-76,,,,,,,,,,-76,0,-76,-76,0
31,LR,0,200,1,-79,,,,,,,,,,-79,0,-79,-79,0
31,LR,1,200,10,-77,-80,-76,-77,-77,-78,-78,-77,-81,-78,-77.9,1.52388392675499,-76,-81,5
31,LR,0,200,2,-77,-78,,,,,,,,,-77.5,0.707106781186548,-77,-78,1
31,LR,0,200,2,-81,-78,,,,,,,,,-79.5,2.12132034355964,-78,-81,3
31,LR,1,200,9,-72,-73,-73,-73,-72,-72,-74,-74,-75,,-73.1111111111111,1.05409255338946,-72,-75,3
31,LR,1,200,8,-74,-74,-75,-72,-72,-76,-72,-75,,,-73.75,1.58113883008419,-72,-76,4
31,LR,1,200,6,-75,-72,-72,-76,-72,-75,,,,,-73.6666666666667,1.86189867250253,-72,-76,4
31,LR,0,200,2,-72,-76,,,,,,,,,-74,2.82842712474619,-72,-76,4
31,LR,1,200,7,-74,-72,-75,-73,-74,-72,-78,,,,-74,2.08166599946613,-72,-78,6
31,LR,0,200,1,-75,,,,,,,,,,-75,0,-75,-75,0
31,LR,1,200,4,-74,-72,-78,-75,,,,,,,-74.75,2.5,-72,-78,6
31,LR,0,200,2,-75,-76,,,,,,,,,-75.5,0.707106781186548,-75,-76,1
31,LR,1,200,4,-73,-75,-75,-75,,,,,,,-74.5,1,-73,-75,2
31,LR,1,200,7,-75,-76,-74,-75,-75,-76,-73,,,,-74.8571428571429,1.0690449676497,-73,-76,3
31,LR,1,200,9,-76,-74,-75,-75,-76,-73,-75,-74,-74,,-74.6666666666667,1,-73,-76,3
31,LR,1,200,5,-75,-75,-76,-73,-75,,,,,,-74.8,1.09544511501033,-73,-76,3
31,LR,1,200,7,-76,-73,-75,-74,-74,-74,-75,,,,-74.4285714285714,0.975900072948533,-73,-76,3
31,LR,1,200,6,-75,-74,-74,-74,-75,-74,,,,,-74.3333333333333,0.516397779494322,-74,-75,1
31,LR,0,200,1,-72,,,,,,,,,,-72,0,-72,-72,0
31,LR,1,200,5,-72,-81,-71,-78,-80,,,,,,-76.4,4.61519230368573,-71,-81,10
31,LR,0,200,1,-69,,,,,,,,,,-69,0,-69,-69,0
31,LR,1,200,4,-70,-72,-72,-70,,,,,,,-71,1.15470053837925,-70,-72,2
31,LR,1,200,3,-72,-72,-70,,,,,,,,-71.3333333333333,1.15470053837925,-70,-72,2
31,LR,0,200,2,-76,-72,,,,,,,,,-74,2.82842712474619,-72,-76,4
31,LR,1,200,6,-72,-72,-73,-70,-73,-72,,,,,-72,1.09544511501033,-70,-73,3
31,LR,1,200,8,-72,-71,-71,-72,-73,-72,-70,-73,,,-71.75,1.03509833901353,-70,-73,3
31,LR,1,200,7,-71,-73,-73,-72,-71,-73,-73,,,,-72.2857142857143,0.951189731211342,-71,-73,2
31,LR,1,200,8,-71,-73,-73,-73,-72,-73,-72,-72,,,-72.375,0.744023809142845,-71,-73,2
31,LR,0,200,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,LR,1,200,9,-73,-72,-72,-73,-74,-75,-75,-74,-72,,-73.3333333333333,1.22474487139159,-72,-75,3
31,LR,1,200,3,-71,-73,-74,,,,,,,,-72.6666666666667,1.52752523165195,-71,-74,3
31,LR,1,200,8,-73,-75,-80,-71,-74,-72,-73,-72,,,-73.75,2.81577190634672,-71,-80,9
31,LR,1,200,8,-71,-74,-72,-73,-72,-73,-72,-71,,,-72.25,1.03509833901353,-71,-74,3
31,LR,1,200,4,-74,-72,-73,-72,,,,,,,-72.75,0.957427107756338,-72,-74,2
31,LR,0,200,1,-73,,,,,,,,,,-73,0,-73,-73,0
31,LR,1,200,4,-73,-72,-73,-74,,,,,,,-73,0.816496580927726,-72,-74,2
31,LR,0,200,2,-72,-72,,,,,,,,,-72,0,-72,-72,0
31,LR,1,200,9,-70,-70,-71,-72,-70,-72,-70,-71,-72,,-70.8888888888889,0.927960727138337,-70,-72,2
31,LR,0,200,2,-71,-72,,,,,,,,,-71.5,0.707106781186548,-71,-72,1
31,LR,1,200,8,-76,-74,-71,-73,-74,-71,-72,-70,,,-72.625,1.99553072067128,-70,-76,6
31,LR,1,200,10,-74,-71,-73,-74,-71,-72,-70,-71,-74,-72,-72.2,1.47572957474524,-70,-74,4
31,LR,1,200,6,-74,-72,-70,-73,-72,-72,,,,,-72.1666666666667,1.32916013582513,-70,-74,4
31,LR,1,200,3,-72,-73,-71,,,,,,,,-72,1,-71,-73,2
31,LR,1,200,5,-72,-71,-70,-73,-77,,,,,,-72.6,2.70185121722126,-70,-77,7
31,LR,1,200,10,-70,-73,-77,-72,-72,-73,-73,-73,-74,-70,-72.7,2.00277585143997,-70,-77,7
31,LR,1,200,3,-73,-77,-72,,,,,,,,-74,2.64575131106459,-72,-77,5
31,LR,0,200,2,-72,-73,,,,,,,,,-72.5,0.707106781186548,-72,-73,1
31,LR,1,200,9,-74,-70,-71,-74,-74,-75,-77,-74,-73,,-73.5555555555556,2.06827894099848,-70,-77,7
31,LR,0,200,1,-77,,,,,,,,,,-77,0,-77,-77,0
31,LR,1,200,10,-73,-74,-73,-70,-73,-73,-71,-70,-72,-73,-72.2,1.3984117975602,-70,-74,4
31,LR,1,200,5,-73,-70,-73,-73,-71,,,,,,-72,1.4142135623731,-70,-73,3
31,LR,1,200,3,-74,-72,-72,,,,,,,,-72.6666666666667,1.15470053837925,-72,-74,2
31,LR,1,200,8,-72,-72,-71,-71,-72,-71,-73,-75,,,-72.125,1.35620268186054,-71,-75,4
31,LR,1,200,5,-72,-71,-71,-72,-71,,,,,,-71.4,0.547722557505166,-71,-72,1
31,LR,1,200,7,-71,-74,-75,-73,-76,-82,-71,,,,-74.5714285714286,3.77964473009227,-71,-82,11
31,LR,1,200,9,-82,-71,-82,-76,-92,-73,-77,-75,-76,,-78.2222222222222,6.32016174195285,-71,-92,21
31,LR,1,200,9,-92,-73,-77,-75,-76,-79,-75,-74,-75,,-77.3333333333333,5.7662812973354,-73,-92,19
31,LR,1,200,4,-74,-75,-92,-75,,,,,,,-79,8.67947771086102,-74,-92,18
31,LR,0,200,2,-75,-74,,,,,,,,,-74.5,0.707106781186548,-74,-75,1
31,LR,1,200,10,-75,-76,-79,-75,-74,-75,-92,-75,-74,-78,-77.3,5.41705126839727,-74,-92,18
31,LR,1,200,8,-92,-75,-74,-78,-82,-86,-85,-90,,,-82.75,6.69221295878383,-74,-92,18
26,RL,1,200,3,-69,-76,-70,,,,,,,,-71.6666666666667,3.78593889720018,-69,-76,7
26,RL,1,200,5,-77,-78,-81,-77,-83,,,,,,-79.2,2.68328157299975,-77,-83,6
26,RL,1,200,5,-78,-81,-77,-83,-78,,,,,,-79.4,2.50998007960223,-77,-83,6
26,RL,1,200,8,-77,-83,-78,-81,-80,-84,-78,-77,,,-79.75,2.71240536372107,-77,-84,7
26,RL,1,200,6,-83,-78,-81,-80,-84,-78,,,,,-80.6666666666667,2.50333111406914,-78,-84,6
26,RL,1,200,8,-78,-81,-80,-84,-78,-77,-99,-78,,,-81.875,7.27888335235171,-77,-99,22
26,RL,1,200,3,-81,-80,-84,,,,,,,,-81.6666666666667,2.08166599946613,-80,-84,4
26,RL,1,200,5,-77,-99,-78,-84,-74,,,,,,-82.4,9.96493853468249,-74,-99,25
26,RL,1,200,6,-84,-74,-89,-88,-86,-84,,,,,-84.1666666666667,5.38206899497458,-74,-89,15
26,RL,0,200,1,-89,,,,,,,,,,-89,0,-89,-89,0
26,RL,1,200,7,-86,-84,-85,-82,-85,-81,-84,,,,-83.8571428571429,1.77281052085584,-81,-86,5
26,RL,1,200,8,-84,-85,-82,-85,-81,-84,-81,-81,,,-82.875,1.80772153354911,-81,-85,4
26,RL,1,200,8,-81,-84,-81,-81,-82,-82,-83,-80,,,-81.75,1.28173988892331,-80,-84,4
26,RL,0,200,2,-84,-80,,,,,,,,,-82,2.82842712474619,-80,-84,4
26,RL,1,200,3,-82,-79,-84,,,,,,,,-81.6666666666667,2.51661147842358,-79,-84,5
26,RL,0,200,1,-84,,,,,,,,,,-84,0,-84,-84,0
26,RL,0,200,2,-72,-69,,,,,,,,,-70.5,2.12132034355964,-69,-72,3
26,RL,1,200,6,-70,-72,-70,-70,-69,-70,,,,,-70.1666666666667,0.983192080250175,-69,-72,3
26,RL,0,200,1,-77,,,,,,,,,,-77,0,-77,-77,0
26,RL,1,200,5,-74,-70,-74,-73,-71,,,,,,-72.4,1.81659021245849,-70,-74,4
26,RL,1,200,6,-73,-71,-74,-74,-73,-71,,,,,-72.6666666666667,1.36626010212795,-71,-74,3
26,RL,1,200,6,-74,-73,-71,-72,-71,-72,,,,,-72.1666666666667,1.16904519445001,-71,-74,3
26,RL,1,200,5,-73,-71,-72,-71,-72,,,,,,-71.8,0.836660026534076,-71,-73,2
26,RL,1,200,4,-72,-71,-72,-70,,,,,,,-71.25,0.957427107756338,-70,-72,2
26,RL,1,200,3,-72,-74,-71,,,,,,,,-72.3333333333333,1.52752523165195,-71,-74,3
26,RL,1,200,3,-71,-70,-70,,,,,,,,-70.3333333333333,0.577350269189626,-70,-71,1
26,RL,1,200,5,-73,-74,-72,-74,-70,,,,,,-72.6,1.67332005306815,-70,-74,4
26,RL,1,200,4,-72,-72,-72,-74,,,,,,,-72.5,1,-72,-74,2
26,RL,1,200,4,-71,-74,-73,-71,,,,,,,-72.25,1.5,-71,-74,3
26,RL,1,200,9,-71,-71,-73,-71,-73,-71,-72,-73,-71,,-71.7777777777778,0.97182531580755,-71,-73,2
26,RL,1,200,8,-73,-71,-71,-74,-71,-74,-72,-74,,,-72.5,1.4142135623731,-71,-74,3
26,RL,1,200,5,-74,-72,-74,-73,-76,,,,,,-73.8,1.48323969741913,-72,-76,4
26,RL,1,200,4,-74,-73,-76,-74,,,,,,,-74.25,1.25830573921179,-73,-76,3
26,RL,1,200,10,-76,-74,-72,-74,-72,-76,-77,-70,-72,-70,-73.3,2.49666444147653,-70,-77,7
26,RL,1,200,8,-77,-70,-72,-70,-81,-73,-78,-74,,,-74.375,3.96187185196954,-70,-81,11
26,RL,1,200,3,-70,-72,-70,,,,,,,,-70.6666666666667,1.15470053837925,-70,-72,2
26,RL,1,200,7,-75,-80,-78,-77,-78,-80,-77,,,,-77.8571428571429,1.77281052085584,-75,-80,5
26,RL,1,200,5,-80,-78,-77,-78,-80,,,,,,-78.6,1.34164078649987,-77,-80,3
26,RL,1,200,4,-76,-85,-76,-76,,,,,,,-78.25,4.5,-76,-85,9
26,RL,0,200,2,-85,-76,,,,,,,,,-80.5,6.36396103067893,-76,-85,9
26,RL,1,200,7,-79,-77,-74,-77,-77,-75,-74,,,,-76.1428571428571,1.86445447147161,-74,-79,5
26,RL,1,200,7,-78,-78,-75,-72,-78,-74,-74,,,,-75.5714285714286,2.43975018237133,-72,-78,6
26,RL,1,200,3,-78,-75,-78,,,,,,,,-77,1.73205080756888,-75,-78,3
26,RL,0,200,2,-74,-78,,,,,,,,,-76,2.82842712474619,-74,-78,4
26,RL,0,200,2,-74,-74,,,,,,,,,-74,0,-74,-74,0
26,RL,1,200,4,-73,-74,-73,-79,,,,,,,-74.75,2.87228132326901,-73,-79,6
26,RL,0,200,2,-73,-79,,,,,,,,,-76,4.24264068711928,-73,-79,6
